release_date,date,value
2011-04-01,2011-03-01,19.3
2011-05-06,2011-04-01,19.37
2011-06-03,2011-05-01,19.43
2011-07-08,2011-06-01,19.41
2011-08-05,2011-07-01,19.52
2011-09-02,2011-08-01,19.47
2011-10-07,2011-09-01,19.52
2011-11-04,2011-10-01,19.53
2011-12-02,2011-11-01,19.54
2012-01-06,2011-12-01,19.54
2012-02-03,2012-01-01,19.62
2012-03-09,2012-02-01,19.64
2012-04-06,2012-03-01,19.68
2012-05-04,2012-04-01,19.72
2012-06-01,2012-05-01,19.7
2012-07-06,2012-06-01,19.74
2012-08-03,2012-07-01,19.77
2012-09-07,2012-08-01,19.75
2012-10-05,2012-09-01,19.81
2012-11-02,2012-10-01,19.79
2012-12-07,2012-11-01,19.84
2013-01-04,2012-12-01,19.92
2013-02-01,2013-01-01,19.97
2013-03-08,2013-02-01,20.04
2013-04-05,2013-03-01,20.03
2013-05-03,2013-04-01,20.06
2013-06-07,2013-05-01,20.08
2013-07-05,2013-06-01,20.14
2013-08-02,2013-07-01,20.14
2013-09-06,2013-08-01,20.2
2013-10-22,2013-09-01,20.24
2013-11-08,2013-10-01,20.26
2013-12-06,2013-11-01,20.31
2014-01-10,2013-12-01,20.35
2014-02-07,2014-01-01,20.39
2014-03-07,2014-02-01,20.5
2014-04-04,2014-03-01,20.47
2014-05-02,2014-04-01,20.5
2014-06-06,2014-05-01,20.54
2014-07-03,2014-06-01,20.58
2014-08-01,2014-07-01,20.61
2014-09-05,2014-08-01,20.68
2014-10-03,2014-09-01,20.67
2014-11-07,2014-10-01,20.7
2014-12-05,2014-11-01,20.74
2015-01-09,2014-12-01,20.68
2015-02-06,2015-01-01,20.8
2015-03-06,2015-02-01,20.8
2015-04-03,2015-03-01,20.86
2015-05-08,2015-04-01,20.9
2015-06-05,2015-05-01,20.97
2015-07-02,2015-06-01,20.99
2015-08-07,2015-07-01,21.01
2015-09-04,2015-08-01,21.07
2015-10-02,2015-09-01,21.08
2015-11-06,2015-10-01,21.18
2015-12-04,2015-11-01,21.19
2016-01-08,2015-12-01,21.22
2016-02-05,2016-01-01,21.33
2016-03-04,2016-02-01,21.32
2016-04-01,2016-03-01,21.37
2016-05-06,2016-04-01,21.45
2016-06-03,2016-05-01,21.49
2016-07-08,2016-06-01,21.51
2016-08-05,2016-07-01,21.59
2016-09-02,2016-08-01,21.64
2016-10-07,2016-09-01,21.68
2016-11-04,2016-10-01,21.72
2016-12-02,2016-11-01,21.73
2017-01-06,2016-12-01,21.8
2017-02-03,2017-01-01,21.84
2017-03-10,2017-02-01,21.86
2017-04-07,2017-03-01,21.9
2017-05-05,2017-04-01,21.96
2017-06-02,2017-05-01,22.0
2017-07-07,2017-06-01,22.03
2017-08-04,2017-07-01,22.1
2017-09-01,2017-08-01,22.12
2017-10-06,2017-09-01,22.23
2017-11-03,2017-10-01,22.22
2017-12-08,2017-11-01,22.24
2018-01-05,2017-12-01,22.3
2018-02-02,2018-01-01,22.34
2018-03-09,2018-02-01,22.4
2018-04-06,2018-03-01,22.42
2018-05-04,2018-04-01,22.51
2018-06-01,2018-05-01,22.59
2018-07-06,2018-06-01,22.62
