release_date,date,value
1999-08-04,1990-01-01,-7.670177045177046
1999-08-04,1990-02-01,2.6341237633173264
1999-08-04,1990-03-01,6.185575312459735
1999-08-04,1990-04-01,-5.414198715274881
1999-08-04,1990-05-01,3.3194887666575794
1999-08-04,1990-06-01,-1.9727141504601964
1999-08-04,1990-07-01,2.1279964533392444
1999-08-04,1990-08-01,-2.763480202164274
1999-08-04,1990-09-01,0.8490182479133284
1999-08-04,1990-10-01,1.7730664643015241
1999-08-04,1990-11-01,-9.256138007099194
1999-08-04,1990-12-01,4.116237267825045
1999-08-04,1991-01-01,-2.9308034429747036
1999-08-04,1991-02-01,0.5344106238460626
1999-08-04,1991-03-01,-6.0073290931300285
1999-08-04,1991-04-01,4.26981196336064
1999-08-04,1991-05-01,2.567518781481545
1999-08-04,1991-06-01,-3.2222920595013615
1999-08-04,1991-07-01,13.880325597506063
1999-08-04,1991-08-01,-5.437650655088245
1999-08-04,1991-09-01,-2.6029688480033455
1999-08-04,1991-10-01,1.0675275138085056
1999-08-04,1991-11-01,1.7547012596598428
1999-08-04,1991-12-01,-6.546137666383006
1999-08-04,1992-01-01,4.327022197787094
1999-08-04,1992-02-01,0.2733747787064103
1999-08-04,1992-03-01,2.3518398383931287
1999-08-04,1992-04-01,2.19911586075208
1999-08-04,1992-05-01,-1.4279882557975223
1999-08-04,1992-06-01,2.3446397425993326
1999-08-04,1992-07-01,-2.3819714101177367
1999-08-04,1992-08-01,-1.2292141638633356
1999-08-04,1992-09-01,1.6456288739669422
1999-08-04,1992-10-01,2.2573703977196033
1999-08-04,1992-11-01,-1.89772180205923
1999-08-04,1992-12-01,7.281822355194631
1999-08-04,1993-01-01,-3.9072759734989893
1999-08-04,1993-02-01,3.575541667306482
1999-08-04,1993-03-01,-3.109641742585413
1999-08-04,1993-04-01,0.8262692413624262
1999-08-04,1993-05-01,-2.3143230036118614
1999-08-04,1993-06-01,3.1933073373829015
1999-08-04,1993-07-01,-2.242395501659779
1999-08-04,1993-08-01,0.8955108955108956
1999-08-04,1993-09-01,0.9669319942304611
1999-08-04,1993-10-01,2.101284958427816
1999-08-04,1993-11-01,2.708765176191886
1999-08-04,1993-12-01,0.6523039664405826
1999-08-04,1994-01-01,4.167740826673541
1999-08-04,1994-02-01,-1.810069845460045
1999-08-04,1994-03-01,2.115787189055597
1999-08-04,1994-04-01,-0.9269607070132256
1999-08-04,1994-05-01,1.5889163396793102
1999-08-04,1994-06-01,2.1376458646975074
1999-08-04,1994-07-01,-2.3590222429719545
1999-08-04,1994-08-01,3.2117925108266507
1999-08-04,1994-09-01,0.7134348113831899
1999-08-04,1994-10-01,-0.5973268146512637
1999-08-04,1994-11-01,3.8758767493670216
1999-08-04,1994-12-01,2.332433877249701
1999-08-04,1995-01-01,0.829617467987587
1999-08-04,1995-02-01,-0.16159772036192954
1999-08-04,1995-03-01,0.7221889305549549
1999-08-04,1995-04-01,-4.931365693887314
1999-08-04,1995-05-01,3.014877611324017
1999-08-04,1995-06-01,-1.555698905875206
1999-08-04,1995-07-01,-1.498851686208147
1999-08-04,1995-08-01,4.909223605092004
1999-08-04,1995-09-01,2.389307525610717
1999-08-04,1995-10-01,-1.8314864141708707
1999-08-04,1995-11-01,0.8617785590474498
1999-08-04,1995-12-01,3.136499993927396
1999-08-04,1996-01-01,-0.565829991933537
1999-08-04,1996-02-01,-2.526676062009261
1999-08-04,1996-03-01,2.0490732697085856
1999-08-04,1996-04-01,-2.5752452614534715
1999-08-04,1996-05-01,4.728152610932555
1999-08-04,1996-06-01,-0.977269014446078
1999-08-04,1996-07-01,0.8254723929272157
1999-08-04,1996-08-01,-2.4912051051296737
1999-08-04,1996-09-01,3.849357841051427
1999-08-04,1996-10-01,0.4108909176948558
1999-08-04,1996-11-01,-0.1270158741106015
1999-08-04,1996-12-01,-2.463558780708165
1999-08-04,1997-01-01,4.255658084157364
1999-08-04,1997-02-01,1.578902690925554
1999-08-04,1997-03-01,-2.53210395832753
1999-08-04,1997-04-01,1.269505573020863
1999-08-04,1997-05-01,-0.7608468654576652
1999-08-04,1997-06-01,2.7817748531193303
1999-08-04,1997-07-01,-0.1405535819028963
1999-08-04,1997-08-01,2.8615759725146845
1999-08-04,1997-09-01,-0.036094470542602244
1999-08-04,1997-10-01,-0.07922094019627392
1999-08-04,1997-11-01,4.428563723639502
1999-08-04,1997-12-01,-4.641025508596691
1999-08-04,1998-01-01,1.3069028082432907
1999-08-04,1998-02-01,-0.5426414610153543
1999-08-04,1998-03-01,-0.03762773271408836
1999-08-04,1998-04-01,1.5906389980802633
1999-08-04,1998-05-01,-3.2521530163401633
1999-08-04,1998-06-01,0.11434699114221156
1999-08-04,1998-07-01,1.9843048102040592
1999-08-04,1998-08-01,1.975704249880772
1999-08-04,1998-09-01,1.3026525979485455
1999-08-04,1998-10-01,-2.2097384105444986
1999-08-04,1998-11-01,0.355394302021504
1999-08-04,1998-12-01,3.3727463489663996
1999-08-04,1999-01-01,3.1364087250861568
1999-08-04,1999-02-01,-3.9274594959049716
1999-08-04,1999-03-01,2.8794649768301115
1999-08-04,1999-04-01,-2.3534604696889136
1999-08-04,1999-05-01,0.9939694052621305
1999-08-04,1999-06-01,0.36010559028325256
1999-08-25,1999-07-01,3.3083041776580604
1999-09-29,1999-08-01,0.8866605865225641
1999-10-27,1999-09-01,-1.313945255492031
1999-11-23,1999-10-01,-1.2517323740158641
1999-12-23,1999-11-01,1.2076340251503985
2000-01-27,1999-12-01,4.092397946712295
