release_date,date,value
1999-08-06,1990-01-01,0.8205128205128212
1999-08-06,1990-02-01,0.919305413687453
1999-08-06,1990-03-01,0.9155645981688695
1999-08-06,1990-04-01,1.0172939979654083
1999-08-06,1990-05-01,0.9109311740890673
1999-08-06,1990-06-01,0.9072580645161276
1999-08-06,1990-07-01,1.007049345417922
1999-08-06,1990-08-01,0.8024072216649957
1999-08-06,1990-09-01,0.6993006993007022
1999-08-06,1990-10-01,0.7976071784646069
1999-08-06,1990-11-01,0.796019900497513
1999-08-06,1990-12-01,0.6944444444444473
1999-08-06,1991-01-01,0.6923837784371938
1999-08-06,1991-02-01,0.5923000987166704
1999-08-06,1991-03-01,0.6896551724137958
1999-08-06,1991-04-01,0.7858546168958749
1999-08-06,1991-05-01,1.0794896957801885
1999-08-06,1991-06-01,0.9784735812133037
1999-08-06,1991-07-01,0.8771929824561389
1999-08-06,1991-08-01,0.6796116504854224
1999-08-06,1991-09-01,0.6782945736434136
1999-08-06,1991-10-01,0.38647342995169975
1999-08-06,1991-11-01,0.4821600771456192
1999-08-06,1991-12-01,0.5774783445620666
1999-08-06,1992-01-01,0.5774783445620666
1999-08-06,1992-02-01,0.4798464491362832
1999-08-06,1992-03-01,0.4784688995215379
1999-08-06,1992-04-01,0.6698564593301464
1999-08-06,1992-05-01,0.668576886341915
1999-08-06,1992-06-01,0.6666666666666694
1999-08-06,1992-07-01,0.6653992395437289
1999-08-06,1992-08-01,0.7590132827324485
1999-08-06,1992-09-01,0.4730368968779464
1999-08-06,1992-10-01,0.5665722379603446
1999-08-06,1992-11-01,0.4708097928436979
1999-08-06,1992-12-01,0.6591337099811703
1999-08-06,1993-01-01,0.6572769953051669
1999-08-06,1993-02-01,0.5623242736644846
1999-08-06,1993-03-01,0.8419083255378845
1999-08-06,1993-04-01,0.5597014925373014
1999-08-06,1993-05-01,0.6523765144454826
1999-08-06,1993-06-01,0.37105751391466535
1999-08-06,1993-07-01,0.5565862708719899
1999-08-06,1993-08-01,0.5555555555555437
1999-08-06,1993-09-01,0.6469500924214444
1999-08-06,1993-10-01,0.6457564575645782
1999-08-06,1993-11-01,0.6445672191528572
1999-08-06,1993-12-01,0.6427915518824635
1999-08-06,1994-01-01,0.7332722273143911
1999-08-06,1994-02-01,0.8234217749313802
1999-08-06,1994-03-01,0.6386861313868476
1999-08-06,1994-04-01,0.5459508644222065
1999-08-06,1994-05-01,0.45372050816697557
1999-08-06,1994-06-01,0.5439709882139664
1999-08-06,1994-07-01,0.633484162895914
1999-08-06,1994-08-01,0.6323396567299032
1999-08-06,1994-09-01,0.7213706041478817
1999-08-06,1994-10-01,0.8093525179856262
1999-08-06,1994-11-01,0.7181328545780976
1999-08-06,1994-12-01,0.7162041181736801
1999-08-06,1995-01-01,0.5352363960749216
1999-08-06,1995-02-01,0.7130124777183606
1999-08-06,1995-03-01,0.7111111111111118
1999-08-06,1995-04-01,0.7098491570541267
1999-08-06,1995-05-01,0.6194690265486593
1999-08-06,1995-06-01,0.7060900264783766
1999-08-06,1995-07-01,0.8810572687224639
1999-08-06,1995-08-01,0.879507475813557
1999-08-06,1995-09-01,0.7887817703768611
1999-08-06,1995-10-01,0.6986899563318784
1999-08-06,1995-11-01,0.7846556233652996
1999-08-06,1995-12-01,0.6956521739130441
1999-08-06,1996-01-01,0.8673026886383473
1999-08-06,1996-02-01,0.6920415224913501
1999-08-06,1996-03-01,0.6908462867012095
1999-08-06,1996-04-01,0.7738607050730856
1999-08-06,1996-05-01,0.9450171821305793
1999-08-06,1996-06-01,1.28644939965695
1999-08-06,1996-07-01,0.938566552901019
1999-08-06,1996-08-01,1.021276595744674
1999-08-06,1996-09-01,0.8467400508044001
1999-08-06,1996-10-01,0.8453085376162269
1999-08-06,1996-11-01,1.010951979780969
1999-08-06,1996-12-01,0.9235936188077198
1999-08-06,1997-01-01,1.0896898575021021
1999-08-06,1997-02-01,0.8340283569641338
1999-08-06,1997-03-01,0.998336106489193
1999-08-06,1997-04-01,0.8291873963515726
1999-08-06,1997-05-01,0.992555831265517
1999-08-06,1997-06-01,0.8237232289950547
1999-08-06,1997-07-01,0.9046052631578901
1999-08-06,1997-08-01,0.9828009828009764
1999-08-06,1997-09-01,1.0620915032679656
1999-08-06,1997-10-01,1.303993480032601
1999-08-06,1997-11-01,1.1354420113544248
1999-08-06,1997-12-01,1.1317704122877976
1999-08-06,1998-01-01,0.8849557522123849
1999-08-06,1998-02-01,1.0425020048115397
1999-08-06,1998-03-01,1.039168665067952
1999-08-06,1998-04-01,1.1961722488038307
1999-08-06,1998-05-01,1.031746031746038
1999-08-06,1998-06-01,0.9493670886075887
1999-08-06,1998-07-01,0.8668242710795998
1999-08-06,1998-08-01,0.9426551453259954
1999-08-06,1998-09-01,0.9404388714733621
1999-08-06,1998-10-01,0.8593749999999956
1999-08-06,1998-11-01,0.7003891050583646
1999-08-06,1998-12-01,0.7763975155279476
1999-08-06,1999-01-01,1.0069713400464677
1999-08-06,1999-02-01,0.9273570324575039
1999-08-06,1999-03-01,1.001540832049299
1999-08-06,1999-04-01,0.7668711656441827
1999-08-06,1999-05-01,0.9188361408882023
1999-08-06,1999-06-01,0.915331807780328
1999-08-06,1999-07-01,1.1415525114155143
1999-09-03,1999-08-01,0.9104704097116919
1999-10-08,1999-09-01,0.9818731117824698
1999-11-05,1999-10-01,0.677710843373493
1999-12-03,1999-11-01,0.9029345372460572
2000-01-07,1999-12-01,0.8239700374531925
2000-02-04,2000-01-01,0.8215085884988754
2000-03-03,2000-02-01,0.9701492537313358
2000-04-07,2000-03-01,1.1904761904761916
2000-05-05,2000-04-01,1.1119347664937016
2000-06-02,2000-05-01,0.8124076809453561
2000-07-07,2000-06-01,0.9572901325478703
2000-08-04,2000-07-01,0.8797653958944224
2000-09-01,2000-08-01,1.0248901903367538
2000-10-06,2000-09-01,0.9489051094890568
2000-11-03,2000-10-01,1.0181818181818223
