Asset,Horizon,Model,Feature,Rank,MaxRank
RUT,cum15,Ridge,surp_consconfid,0,14
RUT,cum15,Ridge,surp_avghourlyearnings,0,14
RUT,cum15,Ridge,surp_cpi,0,14
RUT,cum15,Ridge,surp_tradebal,0,14
RUT,cum15,Ridge,surp_indprod,0,14
RUT,cum15,Ridge,surp_fedratedec,0,14
RUT,cum15,LGB,surp_nfp,0,14
RUT,cum15,LGB,surp_unemp,0,14
RUT,cum15,LGB,surp_corecpi,0,14
RUT,cum15,LGB,surp_gdp,0,14
RUT,cum15,LGB,surp_retsales,0,14
RUT,cum15,LGB,surp_ism_pmi,0,14
RUT,cum15,LGB,surp_dgorders,0,14
RUT,cum15,LGB,surp_newhomesales,0,14
RUT,cum15,LGB,surp_consconfid,0,14
RUT,cum15,LGB,surp_avghourlyearnings,0,14
RUT,cum15,LGB,surp_cpi,0,14
RUT,cum15,LGB,surp_tradebal,0,14
RUT,cum15,LGB,surp_indprod,0,14
RUT,cum15,LGB,surp_fedratedec,0,14
RUT,cum15,RF,surp_nfp,7,14
RUT,cum15,RF,surp_unemp,1,14
RUT,cum15,RF,surp_corecpi,0,14
RUT,cum15,RF,surp_gdp,0,14
RUT,cum15,RF,surp_retsales,5,14
RUT,cum15,RF,surp_ism_pmi,6,14
RUT,cum15,RF,surp_dgorders,4,14
RUT,cum15,RF,surp_newhomesales,2,14
RUT,cum15,RF,surp_consconfid,9,14
RUT,cum15,RF,surp_avghourlyearnings,0,14
RUT,cum15,RF,surp_cpi,0,14
RUT,cum15,RF,surp_tradebal,8,14
RUT,cum15,RF,surp_indprod,3,14
RUT,cum15,RF,surp_fedratedec,0,14
XLE,cum15,Fwd (Cp),surp_nfp,0,14
XLE,cum15,Fwd (Cp),surp_unemp,0,14
XLE,cum15,Fwd (Cp),surp_corecpi,0,14
XLE,cum15,Fwd (Cp),surp_gdp,12,14
XLE,cum15,Fwd (Cp),surp_retsales,11,14
XLE,cum15,Fwd (Cp),surp_ism_pmi,13,14
XLE,cum15,Fwd (Cp),surp_dgorders,0,14
XLE,cum15,Fwd (Cp),surp_newhomesales,14,14
XLE,cum15,Fwd (Cp),surp_consconfid,0,14
XLE,cum15,Fwd (Cp),surp_avghourlyearnings,0,14
XLE,cum15,Fwd (Cp),surp_cpi,0,14
XLE,cum15,Fwd (Cp),surp_tradebal,0,14
XLE,cum15,Fwd (Cp),surp_indprod,0,14
XLE,cum15,Fwd (Cp),surp_fedratedec,0,14
XLE,cum15,Fwd (CV),surp_nfp,0,14
XLE,cum15,Fwd (CV),surp_unemp,0,14
XLE,cum15,Fwd (CV),surp_corecpi,0,14
XLE,cum15,Fwd (CV),surp_gdp,0,14
XLE,cum15,Fwd (CV),surp_retsales,0,14
XLE,cum15,Fwd (CV),surp_ism_pmi,0,14
XLE,cum15,Fwd (CV),surp_dgorders,0,14
XLE,cum15,Fwd (CV),surp_newhomesales,0,14
XLE,cum15,Fwd (CV),surp_consconfid,0,14
XLE,cum15,Fwd (CV),surp_avghourlyearnings,0,14
XLE,cum15,Fwd (CV),surp_cpi,0,14
XLE,cum15,Fwd (CV),surp_tradebal,0,14
XLE,cum15,Fwd (CV),surp_indprod,0,14
XLE,cum15,Fwd (CV),surp_fedratedec,0,14
XLE,cum15,Bwd (Cp),surp_nfp,0,14
XLE,cum15,Bwd (Cp),surp_unemp,0,14
XLE,cum15,Bwd (Cp),surp_corecpi,0,14
