Asset,Horizon,Model,Feature,Rank,MaxRank
XLE,spot,Lasso,surp_avghourlyearnings,0,14
XLE,spot,Lasso,surp_cpi,0,14
XLE,spot,Lasso,surp_tradebal,0,14
XLE,spot,Lasso,surp_indprod,0,14
XLE,spot,Lasso,surp_fedratedec,0,14
XLE,spot,Ridge,surp_nfp,0,14
XLE,spot,Ridge,surp_unemp,0,14
XLE,spot,Ridge,surp_corecpi,0,14
XLE,spot,Ridge,surp_gdp,0,14
XLE,spot,Ridge,surp_retsales,0,14
XLE,spot,Ridge,surp_ism_pmi,0,14
XLE,spot,Ridge,surp_dgorders,0,14
XLE,spot,Ridge,surp_newhomesales,0,14
XLE,spot,Ridge,surp_consconfid,0,14
XLE,spot,Ridge,surp_avghourlyearnings,0,14
XLE,spot,Ridge,surp_cpi,0,14
XLE,spot,Ridge,surp_tradebal,0,14
XLE,spot,Ridge,surp_indprod,0,14
XLE,spot,Ridge,surp_fedratedec,0,14
XLE,spot,LGB,surp_nfp,14,14
XLE,spot,LGB,surp_unemp,13,14
XLE,spot,LGB,surp_corecpi,12,14
XLE,spot,LGB,surp_gdp,11,14
XLE,spot,LGB,surp_retsales,10,14
XLE,spot,LGB,surp_ism_pmi,9,14
XLE,spot,LGB,surp_dgorders,8,14
XLE,spot,LGB,surp_newhomesales,7,14
XLE,spot,LGB,surp_consconfid,6,14
XLE,spot,LGB,surp_avghourlyearnings,5,14
XLE,spot,LGB,surp_cpi,4,14
XLE,spot,LGB,surp_tradebal,3,14
XLE,spot,LGB,surp_indprod,2,14
XLE,spot,LGB,surp_fedratedec,1,14
XLE,spot,RF,surp_nfp,14,14
XLE,spot,RF,surp_unemp,13,14
XLE,spot,RF,surp_corecpi,12,14
XLE,spot,RF,surp_gdp,11,14
XLE,spot,RF,surp_retsales,10,14
XLE,spot,RF,surp_ism_pmi,9,14
XLE,spot,RF,surp_dgorders,8,14
XLE,spot,RF,surp_newhomesales,7,14
XLE,spot,RF,surp_consconfid,6,14
XLE,spot,RF,surp_avghourlyearnings,5,14
XLE,spot,RF,surp_cpi,4,14
XLE,spot,RF,surp_tradebal,3,14
XLE,spot,RF,surp_indprod,2,14
XLE,spot,RF,surp_fedratedec,1,14
XLF,spot,Fwd (Cp),surp_nfp,10,14
XLF,spot,Fwd (Cp),surp_unemp,0,14
XLF,spot,Fwd (Cp),surp_corecpi,13,14
XLF,spot,Fwd (Cp),surp_gdp,0,14
XLF,spot,Fwd (Cp),surp_retsales,0,14
XLF,spot,Fwd (Cp),surp_ism_pmi,0,14
XLF,spot,Fwd (Cp),surp_dgorders,0,14
XLF,spot,Fwd (Cp),surp_newhomesales,14,14
XLF,spot,Fwd (Cp),surp_consconfid,12,14
XLF,spot,Fwd (Cp),surp_avghourlyearnings,0,14
XLF,spot,Fwd (Cp),surp_cpi,0,14
XLF,spot,Fwd (Cp),surp_tradebal,11,14
XLF,spot,Fwd (Cp),surp_indprod,0,14
XLF,spot,Fwd (Cp),surp_fedratedec,0,14
XLF,spot,Fwd (CV),surp_nfp,0,14
XLF,spot,Fwd (CV),surp_unemp,0,14
XLF,spot,Fwd (CV),surp_corecpi,0,14
XLF,spot,Fwd (CV),surp_gdp,0,14
XLF,spot,Fwd (CV),surp_retsales,0,14
XLF,spot,Fwd (CV),surp_ism_pmi,0,14
XLF,spot,Fwd (CV),surp_dgorders,0,14
XLF,spot,Fwd (CV),surp_newhomesales,0,14
XLF,spot,Fwd (CV),surp_consconfid,0,14
XLF,spot,Fwd (CV),surp_avghourlyearnings,0,14
XLF,spot,Fwd (CV),surp_cpi,0,14
XLF,spot,Fwd (CV),surp_tradebal,0,14
XLF,spot,Fwd (CV),surp_indprod,0,14
XLF,spot,Fwd (CV),surp_fedratedec,0,14
XLF,spot,Bwd (Cp),surp_nfp,10,14
XLF,spot,Bwd (Cp),surp_unemp,0,14
XLF,spot,Bwd (Cp),surp_corecpi,13,14
XLF,spot,Bwd (Cp),surp_gdp,0,14
XLF,spot,Bwd (Cp),surp_retsales,0,14
XLF,spot,Bwd (Cp),surp_ism_pmi,0,14
XLF,spot,Bwd (Cp),surp_dgorders,0,14
XLF,spot,Bwd (Cp),surp_newhomesales,14,14
XLF,spot,Bwd (Cp),surp_consconfid,12,14
XLF,spot,Bwd (Cp),surp_avghourlyearnings,0,14
XLF,spot,Bwd (Cp),surp_cpi,0,14
XLF,spot,Bwd (Cp),surp_tradebal,11,14
XLF,spot,Bwd (Cp),surp_indprod,0,14
XLF,spot,Bwd (Cp),surp_fedratedec,0,14
XLF,spot,Bwd (CV),surp_nfp,0,14
XLF,spot,Bwd (CV),surp_unemp,0,14
XLF,spot,Bwd (CV),surp_corecpi,0,14
XLF,spot,Bwd (CV),surp_gdp,0,14
XLF,spot,Bwd (CV),surp_retsales,0,14
XLF,spot,Bwd (CV),surp_ism_pmi,0,14
XLF,spot,Bwd (CV),surp_dgorders,0,14
XLF,spot,Bwd (CV),surp_newhomesales,0,14
XLF,spot,Bwd (CV),surp_consconfid,0,14
XLF,spot,Bwd (CV),surp_avghourlyearnings,0,14
XLF,spot,Bwd (CV),surp_cpi,0,14
XLF,spot,Bwd (CV),surp_tradebal,0,14
XLF,spot,Bwd (CV),surp_indprod,0,14
XLF,spot,Bwd (CV),surp_fedratedec,0,14
XLF,spot,Lasso,surp_nfp,0,14
XLF,spot,Lasso,surp_unemp,0,14
XLF,spot,Lasso,surp_corecpi,0,14
XLF,spot,Lasso,surp_gdp,0,14
XLF,spot,Lasso,surp_retsales,0,14
XLF,spot,Lasso,surp_ism_pmi,0,14
XLF,spot,Lasso,surp_dgorders,0,14
XLF,spot,Lasso,surp_newhomesales,0,14
XLF,spot,Lasso,surp_consconfid,0,14
XLF,spot,Lasso,surp_avghourlyearnings,0,14
XLF,spot,Lasso,surp_cpi,0,14
XLF,spot,Lasso,surp_tradebal,0,14
XLF,spot,Lasso,surp_indprod,0,14
XLF,spot,Lasso,surp_fedratedec,0,14
XLF,spot,Ridge,surp_nfp,0,14
XLF,spot,Ridge,surp_unemp,0,14
XLF,spot,Ridge,surp_corecpi,0,14
XLF,spot,Ridge,surp_gdp,0,14
XLF,spot,Ridge,surp_retsales,0,14
XLF,spot,Ridge,surp_ism_pmi,0,14
XLF,spot,Ridge,surp_dgorders,0,14
XLF,spot,Ridge,surp_newhomesales,0,14
XLF,spot,Ridge,surp_consconfid,0,14
XLF,spot,Ridge,surp_avghourlyearnings,0,14
XLF,spot,Ridge,surp_cpi,0,14
XLF,spot,Ridge,surp_tradebal,0,14
XLF,spot,Ridge,surp_indprod,0,14
XLF,spot,Ridge,surp_fedratedec,0,14
XLF,spot,LGB,surp_nfp,14,14
XLF,spot,LGB,surp_unemp,13,14
XLF,spot,LGB,surp_corecpi,12,14
XLF,spot,LGB,surp_gdp,11,14
XLF,spot,LGB,surp_retsales,10,14
XLF,spot,LGB,surp_ism_pmi,9,14
XLF,spot,LGB,surp_dgorders,8,14
XLF,spot,LGB,surp_newhomesales,7,14
XLF,spot,LGB,surp_consconfid,6,14
XLF,spot,LGB,surp_avghourlyearnings,5,14
XLF,spot,LGB,surp_cpi,4,14
XLF,spot,LGB,surp_tradebal,3,14
XLF,spot,LGB,surp_indprod,2,14
XLF,spot,LGB,surp_fedratedec,1,14
XLF,spot,RF,surp_nfp,9,14
XLF,spot,RF,surp_unemp,5,14
XLF,spot,RF,surp_corecpi,3,14
XLF,spot,RF,surp_gdp,2,14
XLF,spot,RF,surp_retsales,13,14
XLF,spot,RF,surp_ism_pmi,7,14
XLF,spot,RF,surp_dgorders,14,14
XLF,spot,RF,surp_newhomesales,11,14
XLF,spot,RF,surp_consconfid,12,14
XLF,spot,RF,surp_avghourlyearnings,6,14
XLF,spot,RF,surp_cpi,4,14
XLF,spot,RF,surp_tradebal,10,14
XLF,spot,RF,surp_indprod,8,14
XLF,spot,RF,surp_fedratedec,1,14
XLI,spot,Fwd (Cp),surp_nfp,0,14
XLI,spot,Fwd (Cp),surp_unemp,0,14
XLI,spot,Fwd (Cp),surp_corecpi,10,14
XLI,spot,Fwd (Cp),surp_gdp,11,14
XLI,spot,Fwd (Cp),surp_retsales,0,14
XLI,spot,Fwd (Cp),surp_ism_pmi,9,14
XLI,spot,Fwd (Cp),surp_dgorders,13,14
XLI,spot,Fwd (Cp),surp_newhomesales,14,14
XLI,spot,Fwd (Cp),surp_consconfid,12,14
XLI,spot,Fwd (Cp),surp_avghourlyearnings,0,14
XLI,spot,Fwd (Cp),surp_cpi,0,14
XLI,spot,Fwd (Cp),surp_tradebal,8,14
XLI,spot,Fwd (Cp),surp_indprod,0,14
XLI,spot,Fwd (Cp),surp_fedratedec,0,14
XLI,spot,Fwd (CV),surp_nfp,0,14
XLI,spot,Fwd (CV),surp_unemp,0,14
XLI,spot,Fwd (CV),surp_corecpi,0,14
XLI,spot,Fwd (CV),surp_gdp,0,14
XLI,spot,Fwd (CV),surp_retsales,0,14
XLI,spot,Fwd (CV),surp_ism_pmi,0,14
XLI,spot,Fwd (CV),surp_dgorders,0,14
XLI,spot,Fwd (CV),surp_newhomesales,0,14
XLI,spot,Fwd (CV),surp_consconfid,0,14
XLI,spot,Fwd (CV),surp_avghourlyearnings,0,14
XLI,spot,Fwd (CV),surp_cpi,0,14
XLI,spot,Fwd (CV),surp_tradebal,0,14
XLI,spot,Fwd (CV),surp_indprod,0,14
XLI,spot,Fwd (CV),surp_fedratedec,0,14
XLI,spot,Bwd (Cp),surp_nfp,0,14
XLI,spot,Bwd (Cp),surp_unemp,0,14
XLI,spot,Bwd (Cp),surp_corecpi,10,14
XLI,spot,Bwd (Cp),surp_gdp,11,14
XLI,spot,Bwd (Cp),surp_retsales,0,14
XLI,spot,Bwd (Cp),surp_ism_pmi,9,14
XLI,spot,Bwd (Cp),surp_dgorders,13,14
XLI,spot,Bwd (Cp),surp_newhomesales,14,14
XLI,spot,Bwd (Cp),surp_consconfid,12,14
XLI,spot,Bwd (Cp),surp_avghourlyearnings,0,14
XLI,spot,Bwd (Cp),surp_cpi,0,14
XLI,spot,Bwd (Cp),surp_tradebal,8,14
XLI,spot,Bwd (Cp),surp_indprod,0,14
XLI,spot,Bwd (Cp),surp_fedratedec,0,14
XLI,spot,Bwd (CV),surp_nfp,0,14
XLI,spot,Bwd (CV),surp_unemp,0,14
XLI,spot,Bwd (CV),surp_corecpi,0,14
XLI,spot,Bwd (CV),surp_gdp,0,14
XLI,spot,Bwd (CV),surp_retsales,0,14
XLI,spot,Bwd (CV),surp_ism_pmi,0,14
XLI,spot,Bwd (CV),surp_dgorders,0,14
XLI,spot,Bwd (CV),surp_newhomesales,0,14
XLI,spot,Bwd (CV),surp_consconfid,0,14
XLI,spot,Bwd (CV),surp_avghourlyearnings,0,14
XLI,spot,Bwd (CV),surp_cpi,0,14
XLI,spot,Bwd (CV),surp_tradebal,0,14
XLI,spot,Bwd (CV),surp_indprod,0,14
XLI,spot,Bwd (CV),surp_fedratedec,0,14
XLI,spot,Lasso,surp_nfp,0,14
XLI,spot,Lasso,surp_unemp,0,14
XLI,spot,Lasso,surp_corecpi,0,14
XLI,spot,Lasso,surp_gdp,0,14
XLI,spot,Lasso,surp_retsales,0,14
XLI,spot,Lasso,surp_ism_pmi,0,14
XLI,spot,Lasso,surp_dgorders,0,14
XLI,spot,Lasso,surp_newhomesales,0,14
XLI,spot,Lasso,surp_consconfid,0,14
XLI,spot,Lasso,surp_avghourlyearnings,0,14
XLI,spot,Lasso,surp_cpi,0,14
XLI,spot,Lasso,surp_tradebal,0,14
XLI,spot,Lasso,surp_indprod,0,14
XLI,spot,Lasso,surp_fedratedec,0,14
XLI,spot,Ridge,surp_nfp,0,14
XLI,spot,Ridge,surp_unemp,0,14
XLI,spot,Ridge,surp_corecpi,0,14
XLI,spot,Ridge,surp_gdp,0,14
XLI,spot,Ridge,surp_retsales,0,14
XLI,spot,Ridge,surp_ism_pmi,0,14
XLI,spot,Ridge,surp_dgorders,0,14
XLI,spot,Ridge,surp_newhomesales,0,14
XLI,spot,Ridge,surp_consconfid,0,14
XLI,spot,Ridge,surp_avghourlyearnings,0,14
XLI,spot,Ridge,surp_cpi,0,14
XLI,spot,Ridge,surp_tradebal,0,14
XLI,spot,Ridge,surp_indprod,0,14
XLI,spot,Ridge,surp_fedratedec,0,14
XLI,spot,LGB,surp_nfp,14,14
XLI,spot,LGB,surp_unemp,13,14
XLI,spot,LGB,surp_corecpi,12,14
XLI,spot,LGB,surp_gdp,11,14
XLI,spot,LGB,surp_retsales,10,14
XLI,spot,LGB,surp_ism_pmi,9,14
XLI,spot,LGB,surp_dgorders,8,14
XLI,spot,LGB,surp_newhomesales,7,14
XLI,spot,LGB,surp_consconfid,6,14
XLI,spot,LGB,surp_avghourlyearnings,5,14
XLI,spot,LGB,surp_cpi,4,14
XLI,spot,LGB,surp_tradebal,3,14
XLI,spot,LGB,surp_indprod,2,14
XLI,spot,LGB,surp_fedratedec,1,14
XLI,spot,RF,surp_nfp,14,14
XLI,spot,RF,surp_unemp,13,14
XLI,spot,RF,surp_corecpi,12,14
XLI,spot,RF,surp_gdp,11,14
XLI,spot,RF,surp_retsales,10,14
XLI,spot,RF,surp_ism_pmi,9,14
XLI,spot,RF,surp_dgorders,8,14
XLI,spot,RF,surp_newhomesales,7,14
XLI,spot,RF,surp_consconfid,6,14
XLI,spot,RF,surp_avghourlyearnings,5,14
XLI,spot,RF,surp_cpi,4,14
XLI,spot,RF,surp_tradebal,3,14
XLI,spot,RF,surp_indprod,2,14
XLI,spot,RF,surp_fedratedec,1,14
XLK,spot,Fwd (Cp),surp_nfp,0,14
XLK,spot,Fwd (Cp),surp_unemp,0,14
XLK,spot,Fwd (Cp),surp_corecpi,13,14
XLK,spot,Fwd (Cp),surp_gdp,0,14
XLK,spot,Fwd (Cp),surp_retsales,11,14
XLK,spot,Fwd (Cp),surp_ism_pmi,0,14
XLK,spot,Fwd (Cp),surp_dgorders,0,14
XLK,spot,Fwd (Cp),surp_newhomesales,14,14
XLK,spot,Fwd (Cp),surp_consconfid,10,14
XLK,spot,Fwd (Cp),surp_avghourlyearnings,0,14
XLK,spot,Fwd (Cp),surp_cpi,0,14
XLK,spot,Fwd (Cp),surp_tradebal,12,14
XLK,spot,Fwd (Cp),surp_indprod,0,14
XLK,spot,Fwd (Cp),surp_fedratedec,0,14
XLK,spot,Fwd (CV),surp_nfp,0,14
XLK,spot,Fwd (CV),surp_unemp,0,14
XLK,spot,Fwd (CV),surp_corecpi,0,14
XLK,spot,Fwd (CV),surp_gdp,0,14
XLK,spot,Fwd (CV),surp_retsales,0,14
XLK,spot,Fwd (CV),surp_ism_pmi,0,14
XLK,spot,Fwd (CV),surp_dgorders,0,14
XLK,spot,Fwd (CV),surp_newhomesales,0,14
XLK,spot,Fwd (CV),surp_consconfid,0,14
XLK,spot,Fwd (CV),surp_avghourlyearnings,0,14
XLK,spot,Fwd (CV),surp_cpi,0,14
XLK,spot,Fwd (CV),surp_tradebal,0,14
XLK,spot,Fwd (CV),surp_indprod,0,14
XLK,spot,Fwd (CV),surp_fedratedec,0,14
XLK,spot,Bwd (Cp),surp_nfp,0,14
XLK,spot,Bwd (Cp),surp_unemp,0,14
XLK,spot,Bwd (Cp),surp_corecpi,13,14
XLK,spot,Bwd (Cp),surp_gdp,0,14
XLK,spot,Bwd (Cp),surp_retsales,11,14
XLK,spot,Bwd (Cp),surp_ism_pmi,0,14
XLK,spot,Bwd (Cp),surp_dgorders,0,14
XLK,spot,Bwd (Cp),surp_newhomesales,14,14
XLK,spot,Bwd (Cp),surp_consconfid,10,14
XLK,spot,Bwd (Cp),surp_avghourlyearnings,0,14
XLK,spot,Bwd (Cp),surp_cpi,0,14
XLK,spot,Bwd (Cp),surp_tradebal,12,14
XLK,spot,Bwd (Cp),surp_indprod,0,14
XLK,spot,Bwd (Cp),surp_fedratedec,0,14
XLK,spot,Bwd (CV),surp_nfp,0,14
XLK,spot,Bwd (CV),surp_unemp,0,14
XLK,spot,Bwd (CV),surp_corecpi,0,14
XLK,spot,Bwd (CV),surp_gdp,0,14
XLK,spot,Bwd (CV),surp_retsales,0,14
XLK,spot,Bwd (CV),surp_ism_pmi,0,14
XLK,spot,Bwd (CV),surp_dgorders,0,14
XLK,spot,Bwd (CV),surp_newhomesales,14,14
XLK,spot,Bwd (CV),surp_consconfid,0,14
XLK,spot,Bwd (CV),surp_avghourlyearnings,0,14
XLK,spot,Bwd (CV),surp_cpi,0,14
XLK,spot,Bwd (CV),surp_tradebal,0,14
XLK,spot,Bwd (CV),surp_indprod,0,14
XLK,spot,Bwd (CV),surp_fedratedec,0,14
XLK,spot,Lasso,surp_nfp,0,14
XLK,spot,Lasso,surp_unemp,0,14
XLK,spot,Lasso,surp_corecpi,0,14
XLK,spot,Lasso,surp_gdp,0,14
XLK,spot,Lasso,surp_retsales,0,14
XLK,spot,Lasso,surp_ism_pmi,0,14
XLK,spot,Lasso,surp_dgorders,0,14
XLK,spot,Lasso,surp_newhomesales,0,14
XLK,spot,Lasso,surp_consconfid,0,14
XLK,spot,Lasso,surp_avghourlyearnings,0,14
XLK,spot,Lasso,surp_cpi,0,14
XLK,spot,Lasso,surp_tradebal,0,14
XLK,spot,Lasso,surp_indprod,0,14
XLK,spot,Lasso,surp_fedratedec,0,14
XLK,spot,Ridge,surp_nfp,0,14
XLK,spot,Ridge,surp_unemp,0,14
XLK,spot,Ridge,surp_corecpi,0,14
XLK,spot,Ridge,surp_gdp,0,14
XLK,spot,Ridge,surp_retsales,0,14
XLK,spot,Ridge,surp_ism_pmi,0,14
XLK,spot,Ridge,surp_dgorders,0,14
XLK,spot,Ridge,surp_newhomesales,0,14
XLK,spot,Ridge,surp_consconfid,0,14
XLK,spot,Ridge,surp_avghourlyearnings,0,14
XLK,spot,Ridge,surp_cpi,0,14
XLK,spot,Ridge,surp_tradebal,0,14
XLK,spot,Ridge,surp_indprod,0,14
XLK,spot,Ridge,surp_fedratedec,0,14
XLK,spot,LGB,surp_nfp,14,14
XLK,spot,LGB,surp_unemp,13,14
XLK,spot,LGB,surp_corecpi,12,14
XLK,spot,LGB,surp_gdp,11,14
XLK,spot,LGB,surp_retsales,10,14
XLK,spot,LGB,surp_ism_pmi,9,14
XLK,spot,LGB,surp_dgorders,8,14
XLK,spot,LGB,surp_newhomesales,7,14
XLK,spot,LGB,surp_consconfid,6,14
XLK,spot,LGB,surp_avghourlyearnings,5,14
XLK,spot,LGB,surp_cpi,4,14
XLK,spot,LGB,surp_tradebal,3,14
XLK,spot,LGB,surp_indprod,2,14
XLK,spot,LGB,surp_fedratedec,1,14
XLK,spot,RF,surp_nfp,14,14
XLK,spot,RF,surp_unemp,13,14
XLK,spot,RF,surp_corecpi,12,14
XLK,spot,RF,surp_gdp,11,14
XLK,spot,RF,surp_retsales,10,14
XLK,spot,RF,surp_ism_pmi,9,14
XLK,spot,RF,surp_dgorders,8,14
XLK,spot,RF,surp_newhomesales,7,14
XLK,spot,RF,surp_consconfid,6,14
XLK,spot,RF,surp_avghourlyearnings,5,14
XLK,spot,RF,surp_cpi,4,14
XLK,spot,RF,surp_tradebal,3,14
XLK,spot,RF,surp_indprod,2,14
XLK,spot,RF,surp_fedratedec,1,14
ZN,spot,Fwd (Cp),surp_nfp,0,14
ZN,spot,Fwd (Cp),surp_unemp,0,14
ZN,spot,Fwd (Cp),surp_corecpi,12,14
ZN,spot,Fwd (Cp),surp_gdp,14,14
ZN,spot,Fwd (Cp),surp_retsales,13,14
ZN,spot,Fwd (Cp),surp_ism_pmi,11,14
ZN,spot,Fwd (Cp),surp_dgorders,0,14
ZN,spot,Fwd (Cp),surp_newhomesales,0,14
ZN,spot,Fwd (Cp),surp_consconfid,9,14
ZN,spot,Fwd (Cp),surp_avghourlyearnings,0,14
ZN,spot,Fwd (Cp),surp_cpi,0,14
ZN,spot,Fwd (Cp),surp_tradebal,0,14
ZN,spot,Fwd (Cp),surp_indprod,10,14
ZN,spot,Fwd (Cp),surp_fedratedec,0,14
ZN,spot,Fwd (CV),surp_nfp,0,14
ZN,spot,Fwd (CV),surp_unemp,0,14
ZN,spot,Fwd (CV),surp_corecpi,0,14
ZN,spot,Fwd (CV),surp_gdp,0,14
ZN,spot,Fwd (CV),surp_retsales,0,14
ZN,spot,Fwd (CV),surp_ism_pmi,0,14
ZN,spot,Fwd (CV),surp_dgorders,0,14
ZN,spot,Fwd (CV),surp_newhomesales,0,14
ZN,spot,Fwd (CV),surp_consconfid,0,14
ZN,spot,Fwd (CV),surp_avghourlyearnings,0,14
ZN,spot,Fwd (CV),surp_cpi,0,14
ZN,spot,Fwd (CV),surp_tradebal,0,14
ZN,spot,Fwd (CV),surp_indprod,0,14
ZN,spot,Fwd (CV),surp_fedratedec,0,14
ZN,spot,Bwd (Cp),surp_nfp,0,14
ZN,spot,Bwd (Cp),surp_unemp,0,14
ZN,spot,Bwd (Cp),surp_corecpi,12,14
ZN,spot,Bwd (Cp),surp_gdp,14,14
ZN,spot,Bwd (Cp),surp_retsales,13,14
ZN,spot,Bwd (Cp),surp_ism_pmi,11,14
ZN,spot,Bwd (Cp),surp_dgorders,0,14
ZN,spot,Bwd (Cp),surp_newhomesales,0,14
ZN,spot,Bwd (Cp),surp_consconfid,9,14
ZN,spot,Bwd (Cp),surp_avghourlyearnings,0,14
ZN,spot,Bwd (Cp),surp_cpi,0,14
ZN,spot,Bwd (Cp),surp_tradebal,0,14
ZN,spot,Bwd (Cp),surp_indprod,10,14
ZN,spot,Bwd (Cp),surp_fedratedec,0,14
ZN,spot,Bwd (CV),surp_nfp,0,14
ZN,spot,Bwd (CV),surp_unemp,0,14
ZN,spot,Bwd (CV),surp_corecpi,14,14
ZN,spot,Bwd (CV),surp_gdp,0,14
ZN,spot,Bwd (CV),surp_retsales,0,14
ZN,spot,Bwd (CV),surp_ism_pmi,0,14
ZN,spot,Bwd (CV),surp_dgorders,0,14
ZN,spot,Bwd (CV),surp_newhomesales,0,14
ZN,spot,Bwd (CV),surp_consconfid,0,14
ZN,spot,Bwd (CV),surp_avghourlyearnings,0,14
ZN,spot,Bwd (CV),surp_cpi,0,14
ZN,spot,Bwd (CV),surp_tradebal,0,14
ZN,spot,Bwd (CV),surp_indprod,0,14
ZN,spot,Bwd (CV),surp_fedratedec,0,14
ZN,spot,Lasso,surp_nfp,0,14
ZN,spot,Lasso,surp_unemp,0,14
ZN,spot,Lasso,surp_corecpi,14,14
ZN,spot,Lasso,surp_gdp,9,14
ZN,spot,Lasso,surp_retsales,13,14
ZN,spot,Lasso,surp_ism_pmi,12,14
ZN,spot,Lasso,surp_dgorders,0,14
ZN,spot,Lasso,surp_newhomesales,0,14
ZN,spot,Lasso,surp_consconfid,10,14
ZN,spot,Lasso,surp_avghourlyearnings,0,14
ZN,spot,Lasso,surp_cpi,0,14
ZN,spot,Lasso,surp_tradebal,0,14
ZN,spot,Lasso,surp_indprod,11,14
ZN,spot,Lasso,surp_fedratedec,0,14
ZN,spot,Ridge,surp_nfp,3,14
ZN,spot,Ridge,surp_unemp,9,14
ZN,spot,Ridge,surp_corecpi,14,14
ZN,spot,Ridge,surp_gdp,12,14
ZN,spot,Ridge,surp_retsales,13,14
ZN,spot,Ridge,surp_ism_pmi,11,14
ZN,spot,Ridge,surp_dgorders,2,14
ZN,spot,Ridge,surp_newhomesales,7,14
ZN,spot,Ridge,surp_consconfid,8,14
ZN,spot,Ridge,surp_avghourlyearnings,5,14
ZN,spot,Ridge,surp_cpi,4,14
ZN,spot,Ridge,surp_tradebal,6,14
ZN,spot,Ridge,surp_indprod,10,14
ZN,spot,Ridge,surp_fedratedec,1,14
ZN,spot,LGB,surp_nfp,10,14
ZN,spot,LGB,surp_unemp,6,14
ZN,spot,LGB,surp_corecpi,5,14
ZN,spot,LGB,surp_gdp,4,14
ZN,spot,LGB,surp_retsales,9,14
ZN,spot,LGB,surp_ism_pmi,11,14
ZN,spot,LGB,surp_dgorders,13,14
ZN,spot,LGB,surp_newhomesales,8,14
ZN,spot,LGB,surp_consconfid,12,14
ZN,spot,LGB,surp_avghourlyearnings,3,14
ZN,spot,LGB,surp_cpi,2,14
ZN,spot,LGB,surp_tradebal,14,14
ZN,spot,LGB,surp_indprod,7,14
ZN,spot,LGB,surp_fedratedec,1,14
ZN,spot,RF,surp_nfp,7,14
ZN,spot,RF,surp_unemp,6,14
ZN,spot,RF,surp_corecpi,4,14
ZN,spot,RF,surp_gdp,2,14
ZN,spot,RF,surp_retsales,14,14
ZN,spot,RF,surp_ism_pmi,9,14
ZN,spot,RF,surp_dgorders,13,14
ZN,spot,RF,surp_newhomesales,8,14
ZN,spot,RF,surp_consconfid,12,14
ZN,spot,RF,surp_avghourlyearnings,3,14
ZN,spot,RF,surp_cpi,5,14
ZN,spot,RF,surp_tradebal,10,14
ZN,spot,RF,surp_indprod,11,14
ZN,spot,RF,surp_fedratedec,1,14
EURUSD,spot,Fwd (Cp),surp_nfp,14,14
EURUSD,spot,Fwd (Cp),surp_unemp,11,14
EURUSD,spot,Fwd (Cp),surp_corecpi,9,14
EURUSD,spot,Fwd (Cp),surp_gdp,12,14
EURUSD,spot,Fwd (Cp),surp_retsales,0,14
EURUSD,spot,Fwd (Cp),surp_ism_pmi,0,14
EURUSD,spot,Fwd (Cp),surp_dgorders,0,14
EURUSD,spot,Fwd (Cp),surp_newhomesales,0,14
EURUSD,spot,Fwd (Cp),surp_consconfid,0,14
EURUSD,spot,Fwd (Cp),surp_avghourlyearnings,13,14
EURUSD,spot,Fwd (Cp),surp_cpi,10,14
EURUSD,spot,Fwd (Cp),surp_tradebal,0,14
EURUSD,spot,Fwd (Cp),surp_indprod,0,14
EURUSD,spot,Fwd (Cp),surp_fedratedec,0,14
EURUSD,spot,Fwd (CV),surp_nfp,0,14
EURUSD,spot,Fwd (CV),surp_unemp,0,14
EURUSD,spot,Fwd (CV),surp_corecpi,0,14
EURUSD,spot,Fwd (CV),surp_gdp,0,14
EURUSD,spot,Fwd (CV),surp_retsales,0,14
EURUSD,spot,Fwd (CV),surp_ism_pmi,0,14
EURUSD,spot,Fwd (CV),surp_dgorders,0,14
EURUSD,spot,Fwd (CV),surp_newhomesales,0,14
EURUSD,spot,Fwd (CV),surp_consconfid,0,14
EURUSD,spot,Fwd (CV),surp_avghourlyearnings,0,14
EURUSD,spot,Fwd (CV),surp_cpi,0,14
EURUSD,spot,Fwd (CV),surp_tradebal,0,14
EURUSD,spot,Fwd (CV),surp_indprod,0,14
EURUSD,spot,Fwd (CV),surp_fedratedec,0,14
EURUSD,spot,Bwd (Cp),surp_nfp,14,14
EURUSD,spot,Bwd (Cp),surp_unemp,11,14
EURUSD,spot,Bwd (Cp),surp_corecpi,9,14
EURUSD,spot,Bwd (Cp),surp_gdp,12,14
EURUSD,spot,Bwd (Cp),surp_retsales,0,14
EURUSD,spot,Bwd (Cp),surp_ism_pmi,0,14
EURUSD,spot,Bwd (Cp),surp_dgorders,0,14
EURUSD,spot,Bwd (Cp),surp_newhomesales,0,14
EURUSD,spot,Bwd (Cp),surp_consconfid,0,14
EURUSD,spot,Bwd (Cp),surp_avghourlyearnings,13,14
EURUSD,spot,Bwd (Cp),surp_cpi,10,14
EURUSD,spot,Bwd (Cp),surp_tradebal,0,14
EURUSD,spot,Bwd (Cp),surp_indprod,0,14
EURUSD,spot,Bwd (Cp),surp_fedratedec,0,14
EURUSD,spot,Bwd (CV),surp_nfp,0,14
EURUSD,spot,Bwd (CV),surp_unemp,0,14
EURUSD,spot,Bwd (CV),surp_corecpi,0,14
EURUSD,spot,Bwd (CV),surp_gdp,0,14
EURUSD,spot,Bwd (CV),surp_retsales,0,14
EURUSD,spot,Bwd (CV),surp_ism_pmi,0,14
