Method,p,Adj.R2,Cp,BIC,target
Bwd (Cp),11,0.039105792170417764,2.765089418262278,-15074.930645957671,ret_ZT
Bwd (CV),0,-2.220446049250313e-16,34.8355276815812,-15097.879988717606,ret_ZT
Ridge,29,0.010379479901441502,51.771774632543156,-14936.168127149958,ret_ZT
Lasso,2,0.0006865726780791448,36.01583695714976,-15086.666606854871,ret_ZT
PCR,6,0.009461418472482164,30.260509542498767,-15072.225829974823,ret_ZT
PLS,1,0.02244962433998643,11.046372289614055,-15116.22258367375,ret_ZT
AR(1),1,0.003643535348257343,42.13557248860616,-9399.296387452872,ret_GSPC
Fwd (Cp),6,0.055250817132070584,-5.257506791368314,-9359.96851192559,ret_GSPC
Fwd (CV),0,0.0,50.528220939027506,-9334.93294791711,ret_GSPC
Bwd (Cp),6,0.055250817132070584,-5.257506791368314,-9359.96851192559,ret_GSPC
Bwd (CV),0,0.0,50.528220939027506,-9334.93294791711,ret_GSPC
Ridge,29,-0.027857823812228455,108.52821527707079,-9132.618859290655,ret_GSPC
Lasso,0,0.0,50.528220939027506,-9334.93294791711,ret_GSPC
PCR,1,-0.0008507015343930391,52.43342717856876,-9328.04728841884,ret_GSPC
PLS,1,0.04430151334716359,1.9314906039385278,-9377.488017892178,ret_GSPC
AR(1),1,0.003737939537995394,40.15777626784393,-8915.777260254992,ret_RUT
Fwd (Cp),12,0.05109144708872848,1.6897807393729636,-8840.989158648998,ret_RUT
Fwd (CV),0,0.0,46.556915607556675,-8856.45997144265,ret_RUT
Bwd (Cp),11,0.05073973203580384,1.0674151220923704,-8846.556802513032,ret_RUT
Bwd (CV),0,0.0,46.556915607556675,-8856.45997144265,ret_RUT
Ridge,29,-0.027857823522382752,104.55690965110875,-8654.145883118204,ret_RUT
Lasso,0,0.0,46.556915607556675,-8856.45997144265,ret_RUT
PCR,1,-0.0009354204281153411,48.556878531089524,-8849.483658967782,ret_RUT
PLS,1,0.042146455301404595,0.5415102773301896,-8896.602702369702,ret_RUT
Fwd (Cp),6,0.02855168457152568,-0.15077263741022762,-9670.61463582418,ret_CADUSD_cum3
Fwd (CV),0,0.0,25.045752694490147,-9675.426330953575,ret_CADUSD_cum3
Bwd (Cp),8,0.03204352158810553,-1.9289983293203932,-9662.53359946555,ret_CADUSD_cum3
Bwd (CV),0,0.0,25.045752694490147,-9675.426330953575,ret_CADUSD_cum3
Ridge,29,-0.027857827521833967,83.04575110989185,-9473.11223846181,ret_CADUSD_cum3
Lasso,0,0.0,25.045752694490147,-9675.426330953575,ret_CADUSD_cum3
PCR,1,-0.0006258035332464829,26.70729785898311,-9668.781359526967,ret_CADUSD_cum3
PLS,1,0.02539389061610442,-1.7328335854770103,-9696.999518945504,ret_CADUSD_cum3
Fwd (Cp),4,0.008696012382548357,-7.069057998651033,-9536.745775772046,ret_EURUSD_cum3
Fwd (CV),0,0.0,-1.8342587707297753,-9551.285766995714,ret_EURUSD_cum3
Bwd (Cp),3,0.007862869983331855,-7.193771597266505,-9541.818159412225,ret_EURUSD_cum3
Bwd (CV),0,0.0,-1.8342587707297753,-9551.285766995714,ret_EURUSD_cum3
Ridge,29,-0.02785782745560139,56.16573961483891,-9348.971674572962,ret_EURUSD_cum3
Lasso,0,0.0,-1.8342587707297753,-9551.285766995714,ret_EURUSD_cum3
PCR,1,3.261945196386673e-05,-0.8663877593423877,-9545.34575752562,ret_EURUSD_cum3
PLS,1,0.00879593850374516,-10.209561524443416,-9554.77294707321,ret_EURUSD_cum3
Fwd (Cp),11,0.054597310931903564,5.4415057531778075,-9810.900310047924,ret_GBPUSD_cum3
Fwd (CV),0,0.0,55.783538205690775,-9816.442309946127,ret_GBPUSD_cum3
Bwd (Cp),13,0.0567051267055253,5.111860027391231,-9801.362695394353,ret_GBPUSD_cum3
Bwd (CV),0,0.0,55.783538205690775,-9816.442309946127,ret_GBPUSD_cum3
Ridge,29,0.040457552720388645,39.02610132243626,-9687.786866791788,ret_GBPUSD_cum3
