Asset,Horizon,Model,Feature,Rank,MaxRank
GBPUSD,cum5,Bwd (Cp),surp_dgorders,0,14
GBPUSD,cum5,Bwd (Cp),surp_newhomesales,9,14
GBPUSD,cum5,Bwd (Cp),surp_consconfid,6,14
GBPUSD,cum5,Bwd (Cp),surp_avghourlyearnings,13,14
GBPUSD,cum5,Bwd (Cp),surp_cpi,0,14
GBPUSD,cum5,Bwd (Cp),surp_tradebal,7,14
GBPUSD,cum5,Bwd (Cp),surp_indprod,8,14
GBPUSD,cum5,Bwd (Cp),surp_fedratedec,0,14
GBPUSD,cum5,Bwd (CV),surp_nfp,0,14
GBPUSD,cum5,Bwd (CV),surp_unemp,0,14
GBPUSD,cum5,Bwd (CV),surp_corecpi,0,14
GBPUSD,cum5,Bwd (CV),surp_gdp,0,14
GBPUSD,cum5,Bwd (CV),surp_retsales,0,14
GBPUSD,cum5,Bwd (CV),surp_ism_pmi,0,14
GBPUSD,cum5,Bwd (CV),surp_dgorders,0,14
GBPUSD,cum5,Bwd (CV),surp_newhomesales,0,14
GBPUSD,cum5,Bwd (CV),surp_consconfid,0,14
GBPUSD,cum5,Bwd (CV),surp_avghourlyearnings,0,14
GBPUSD,cum5,Bwd (CV),surp_cpi,0,14
GBPUSD,cum5,Bwd (CV),surp_tradebal,0,14
GBPUSD,cum5,Bwd (CV),surp_indprod,0,14
GBPUSD,cum5,Bwd (CV),surp_fedratedec,0,14
GBPUSD,cum5,Lasso,surp_nfp,0,14
GBPUSD,cum5,Lasso,surp_unemp,12,14
GBPUSD,cum5,Lasso,surp_corecpi,0,14
GBPUSD,cum5,Lasso,surp_gdp,0,14
GBPUSD,cum5,Lasso,surp_retsales,13,14
GBPUSD,cum5,Lasso,surp_ism_pmi,0,14
GBPUSD,cum5,Lasso,surp_dgorders,0,14
GBPUSD,cum5,Lasso,surp_newhomesales,0,14
GBPUSD,cum5,Lasso,surp_consconfid,11,14
GBPUSD,cum5,Lasso,surp_avghourlyearnings,0,14
GBPUSD,cum5,Lasso,surp_cpi,0,14
GBPUSD,cum5,Lasso,surp_tradebal,0,14
GBPUSD,cum5,Lasso,surp_indprod,14,14
GBPUSD,cum5,Lasso,surp_fedratedec,0,14
GBPUSD,cum5,Ridge,surp_nfp,10,14
GBPUSD,cum5,Ridge,surp_unemp,14,14
GBPUSD,cum5,Ridge,surp_corecpi,9,14
GBPUSD,cum5,Ridge,surp_gdp,2,14
GBPUSD,cum5,Ridge,surp_retsales,8,14
GBPUSD,cum5,Ridge,surp_ism_pmi,5,14
GBPUSD,cum5,Ridge,surp_dgorders,1,14
GBPUSD,cum5,Ridge,surp_newhomesales,12,14
GBPUSD,cum5,Ridge,surp_consconfid,4,14
GBPUSD,cum5,Ridge,surp_avghourlyearnings,13,14
GBPUSD,cum5,Ridge,surp_cpi,6,14
GBPUSD,cum5,Ridge,surp_tradebal,11,14
GBPUSD,cum5,Ridge,surp_indprod,7,14
GBPUSD,cum5,Ridge,surp_fedratedec,3,14
GBPUSD,cum5,LGB,surp_nfp,1,14
GBPUSD,cum5,LGB,surp_unemp,0,14
GBPUSD,cum5,LGB,surp_corecpi,0,14
GBPUSD,cum5,LGB,surp_gdp,0,14
GBPUSD,cum5,LGB,surp_retsales,0,14
GBPUSD,cum5,LGB,surp_ism_pmi,0,14
GBPUSD,cum5,LGB,surp_dgorders,0,14
GBPUSD,cum5,LGB,surp_newhomesales,0,14
GBPUSD,cum5,LGB,surp_consconfid,0,14
GBPUSD,cum5,LGB,surp_avghourlyearnings,0,14
GBPUSD,cum5,LGB,surp_cpi,0,14
GBPUSD,cum5,LGB,surp_tradebal,0,14
GBPUSD,cum5,LGB,surp_indprod,0,14
GBPUSD,cum5,LGB,surp_fedratedec,0,14
GBPUSD,cum5,RF,surp_nfp,0,14
GBPUSD,cum5,RF,surp_unemp,0,14
GBPUSD,cum5,RF,surp_corecpi,9,14
GBPUSD,cum5,RF,surp_gdp,0,14
GBPUSD,cum5,RF,surp_retsales,2,14
GBPUSD,cum5,RF,surp_ism_pmi,7,14
GBPUSD,cum5,RF,surp_dgorders,4,14
GBPUSD,cum5,RF,surp_newhomesales,8,14
GBPUSD,cum5,RF,surp_consconfid,5,14
GBPUSD,cum5,RF,surp_avghourlyearnings,0,14
GBPUSD,cum5,RF,surp_cpi,3,14
GBPUSD,cum5,RF,surp_tradebal,6,14
GBPUSD,cum5,RF,surp_indprod,1,14
GBPUSD,cum5,RF,surp_fedratedec,0,14
GSPC,cum5,Fwd (Cp),surp_nfp,11,14
GSPC,cum5,Fwd (Cp),surp_unemp,0,14
GSPC,cum5,Fwd (Cp),surp_corecpi,10,14
GSPC,cum5,Fwd (Cp),surp_gdp,0,14
GSPC,cum5,Fwd (Cp),surp_retsales,0,14
GSPC,cum5,Fwd (Cp),surp_ism_pmi,13,14
GSPC,cum5,Fwd (Cp),surp_dgorders,8,14
GSPC,cum5,Fwd (Cp),surp_newhomesales,14,14
GSPC,cum5,Fwd (Cp),surp_consconfid,9,14
GSPC,cum5,Fwd (Cp),surp_avghourlyearnings,12,14
GSPC,cum5,Fwd (Cp),surp_cpi,7,14
GSPC,cum5,Fwd (Cp),surp_tradebal,0,14
GSPC,cum5,Fwd (Cp),surp_indprod,6,14
GSPC,cum5,Fwd (Cp),surp_fedratedec,0,14
GSPC,cum5,Fwd (CV),surp_nfp,0,14
GSPC,cum5,Fwd (CV),surp_unemp,0,14
GSPC,cum5,Fwd (CV),surp_corecpi,0,14
GSPC,cum5,Fwd (CV),surp_gdp,0,14
GSPC,cum5,Fwd (CV),surp_retsales,0,14
GSPC,cum5,Fwd (CV),surp_ism_pmi,0,14
GSPC,cum5,Fwd (CV),surp_dgorders,0,14
GSPC,cum5,Fwd (CV),surp_newhomesales,0,14
GSPC,cum5,Fwd (CV),surp_consconfid,0,14
GSPC,cum5,Fwd (CV),surp_avghourlyearnings,0,14
GSPC,cum5,Fwd (CV),surp_cpi,0,14
GSPC,cum5,Fwd (CV),surp_tradebal,0,14
GSPC,cum5,Fwd (CV),surp_indprod,0,14
GSPC,cum5,Fwd (CV),surp_fedratedec,0,14
GSPC,cum5,Bwd (Cp),surp_nfp,11,14
GSPC,cum5,Bwd (Cp),surp_unemp,0,14
GSPC,cum5,Bwd (Cp),surp_corecpi,10,14
GSPC,cum5,Bwd (Cp),surp_gdp,0,14
GSPC,cum5,Bwd (Cp),surp_retsales,0,14
GSPC,cum5,Bwd (Cp),surp_ism_pmi,13,14
GSPC,cum5,Bwd (Cp),surp_dgorders,8,14
GSPC,cum5,Bwd (Cp),surp_newhomesales,14,14
GSPC,cum5,Bwd (Cp),surp_consconfid,9,14
GSPC,cum5,Bwd (Cp),surp_avghourlyearnings,12,14
GSPC,cum5,Bwd (Cp),surp_cpi,7,14
GSPC,cum5,Bwd (Cp),surp_tradebal,0,14
GSPC,cum5,Bwd (Cp),surp_indprod,6,14
GSPC,cum5,Bwd (Cp),surp_fedratedec,0,14
GSPC,cum5,Bwd (CV),surp_nfp,0,14
GSPC,cum5,Bwd (CV),surp_unemp,0,14
GSPC,cum5,Bwd (CV),surp_corecpi,0,14
GSPC,cum5,Bwd (CV),surp_gdp,0,14
GSPC,cum5,Bwd (CV),surp_retsales,0,14
GSPC,cum5,Bwd (CV),surp_ism_pmi,0,14
GSPC,cum5,Bwd (CV),surp_dgorders,0,14
GSPC,cum5,Bwd (CV),surp_newhomesales,0,14
GSPC,cum5,Bwd (CV),surp_consconfid,0,14
GSPC,cum5,Bwd (CV),surp_avghourlyearnings,0,14
GSPC,cum5,Bwd (CV),surp_cpi,0,14
GSPC,cum5,Bwd (CV),surp_tradebal,0,14
GSPC,cum5,Bwd (CV),surp_indprod,0,14
GSPC,cum5,Bwd (CV),surp_fedratedec,0,14
GSPC,cum5,Lasso,surp_nfp,0,14
GSPC,cum5,Lasso,surp_unemp,0,14
GSPC,cum5,Lasso,surp_corecpi,0,14
GSPC,cum5,Lasso,surp_gdp,0,14
GSPC,cum5,Lasso,surp_retsales,0,14
GSPC,cum5,Lasso,surp_ism_pmi,14,14
GSPC,cum5,Lasso,surp_dgorders,0,14
GSPC,cum5,Lasso,surp_newhomesales,0,14
GSPC,cum5,Lasso,surp_consconfid,13,14
GSPC,cum5,Lasso,surp_avghourlyearnings,0,14
GSPC,cum5,Lasso,surp_cpi,0,14
GSPC,cum5,Lasso,surp_tradebal,0,14
GSPC,cum5,Lasso,surp_indprod,0,14
GSPC,cum5,Lasso,surp_fedratedec,0,14
GSPC,cum5,Ridge,surp_nfp,8,14
GSPC,cum5,Ridge,surp_unemp,4,14
GSPC,cum5,Ridge,surp_corecpi,10,14
GSPC,cum5,Ridge,surp_gdp,1,14
GSPC,cum5,Ridge,surp_retsales,3,14
GSPC,cum5,Ridge,surp_ism_pmi,14,14
GSPC,cum5,Ridge,surp_dgorders,12,14
GSPC,cum5,Ridge,surp_newhomesales,11,14
GSPC,cum5,Ridge,surp_consconfid,13,14
GSPC,cum5,Ridge,surp_avghourlyearnings,7,14
GSPC,cum5,Ridge,surp_cpi,5,14
GSPC,cum5,Ridge,surp_tradebal,6,14
GSPC,cum5,Ridge,surp_indprod,9,14
GSPC,cum5,Ridge,surp_fedratedec,2,14
GSPC,cum5,LGB,surp_nfp,0,14
GSPC,cum5,LGB,surp_unemp,0,14
GSPC,cum5,LGB,surp_corecpi,0,14
GSPC,cum5,LGB,surp_gdp,0,14
GSPC,cum5,LGB,surp_retsales,0,14
GSPC,cum5,LGB,surp_ism_pmi,0,14
GSPC,cum5,LGB,surp_dgorders,0,14
GSPC,cum5,LGB,surp_newhomesales,0,14
GSPC,cum5,LGB,surp_consconfid,0,14
GSPC,cum5,LGB,surp_avghourlyearnings,0,14
GSPC,cum5,LGB,surp_cpi,0,14
GSPC,cum5,LGB,surp_tradebal,0,14
GSPC,cum5,LGB,surp_indprod,0,14
GSPC,cum5,LGB,surp_fedratedec,0,14
GSPC,cum5,RF,surp_nfp,0,14
GSPC,cum5,RF,surp_unemp,0,14
GSPC,cum5,RF,surp_corecpi,0,14
GSPC,cum5,RF,surp_gdp,0,14
GSPC,cum5,RF,surp_retsales,0,14
GSPC,cum5,RF,surp_ism_pmi,0,14
GSPC,cum5,RF,surp_dgorders,0,14
GSPC,cum5,RF,surp_newhomesales,0,14
GSPC,cum5,RF,surp_consconfid,0,14
GSPC,cum5,RF,surp_avghourlyearnings,0,14
GSPC,cum5,RF,surp_cpi,0,14
GSPC,cum5,RF,surp_tradebal,0,14
GSPC,cum5,RF,surp_indprod,0,14
GSPC,cum5,RF,surp_fedratedec,0,14
RUT,cum5,Fwd (Cp),surp_nfp,10,14
RUT,cum5,Fwd (Cp),surp_unemp,0,14
RUT,cum5,Fwd (Cp),surp_corecpi,11,14
RUT,cum5,Fwd (Cp),surp_gdp,0,14
RUT,cum5,Fwd (Cp),surp_retsales,0,14
RUT,cum5,Fwd (Cp),surp_ism_pmi,14,14
RUT,cum5,Fwd (Cp),surp_dgorders,13,14
RUT,cum5,Fwd (Cp),surp_newhomesales,0,14
RUT,cum5,Fwd (Cp),surp_consconfid,12,14
RUT,cum5,Fwd (Cp),surp_avghourlyearnings,0,14
RUT,cum5,Fwd (Cp),surp_cpi,0,14
RUT,cum5,Fwd (Cp),surp_tradebal,0,14
RUT,cum5,Fwd (Cp),surp_indprod,9,14
RUT,cum5,Fwd (Cp),surp_fedratedec,0,14
RUT,cum5,Fwd (CV),surp_nfp,0,14
RUT,cum5,Fwd (CV),surp_unemp,0,14
RUT,cum5,Fwd (CV),surp_corecpi,0,14
RUT,cum5,Fwd (CV),surp_gdp,0,14
RUT,cum5,Fwd (CV),surp_retsales,0,14
RUT,cum5,Fwd (CV),surp_ism_pmi,0,14
RUT,cum5,Fwd (CV),surp_dgorders,0,14
RUT,cum5,Fwd (CV),surp_newhomesales,0,14
RUT,cum5,Fwd (CV),surp_consconfid,0,14
RUT,cum5,Fwd (CV),surp_avghourlyearnings,0,14
RUT,cum5,Fwd (CV),surp_cpi,0,14
RUT,cum5,Fwd (CV),surp_tradebal,0,14
RUT,cum5,Fwd (CV),surp_indprod,0,14
RUT,cum5,Fwd (CV),surp_fedratedec,0,14
RUT,cum5,Bwd (Cp),surp_nfp,10,14
RUT,cum5,Bwd (Cp),surp_unemp,0,14
RUT,cum5,Bwd (Cp),surp_corecpi,11,14
RUT,cum5,Bwd (Cp),surp_gdp,0,14
RUT,cum5,Bwd (Cp),surp_retsales,0,14
RUT,cum5,Bwd (Cp),surp_ism_pmi,14,14
RUT,cum5,Bwd (Cp),surp_dgorders,13,14
RUT,cum5,Bwd (Cp),surp_newhomesales,0,14
RUT,cum5,Bwd (Cp),surp_consconfid,12,14
RUT,cum5,Bwd (Cp),surp_avghourlyearnings,0,14
RUT,cum5,Bwd (Cp),surp_cpi,0,14
RUT,cum5,Bwd (Cp),surp_tradebal,0,14
RUT,cum5,Bwd (Cp),surp_indprod,9,14
RUT,cum5,Bwd (Cp),surp_fedratedec,0,14
RUT,cum5,Bwd (CV),surp_nfp,0,14
RUT,cum5,Bwd (CV),surp_unemp,0,14
RUT,cum5,Bwd (CV),surp_corecpi,0,14
RUT,cum5,Bwd (CV),surp_gdp,0,14
RUT,cum5,Bwd (CV),surp_retsales,0,14
RUT,cum5,Bwd (CV),surp_ism_pmi,14,14
RUT,cum5,Bwd (CV),surp_dgorders,0,14
RUT,cum5,Bwd (CV),surp_newhomesales,0,14
RUT,cum5,Bwd (CV),surp_consconfid,0,14
RUT,cum5,Bwd (CV),surp_avghourlyearnings,0,14
RUT,cum5,Bwd (CV),surp_cpi,0,14
RUT,cum5,Bwd (CV),surp_tradebal,0,14
RUT,cum5,Bwd (CV),surp_indprod,0,14
RUT,cum5,Bwd (CV),surp_fedratedec,0,14
RUT,cum5,Lasso,surp_nfp,0,14
RUT,cum5,Lasso,surp_unemp,0,14
RUT,cum5,Lasso,surp_corecpi,0,14
RUT,cum5,Lasso,surp_gdp,0,14
RUT,cum5,Lasso,surp_retsales,0,14
RUT,cum5,Lasso,surp_ism_pmi,14,14
RUT,cum5,Lasso,surp_dgorders,0,14
RUT,cum5,Lasso,surp_newhomesales,0,14
RUT,cum5,Lasso,surp_consconfid,13,14
RUT,cum5,Lasso,surp_avghourlyearnings,0,14
RUT,cum5,Lasso,surp_cpi,0,14
RUT,cum5,Lasso,surp_tradebal,0,14
RUT,cum5,Lasso,surp_indprod,12,14
RUT,cum5,Lasso,surp_fedratedec,0,14
RUT,cum5,Ridge,surp_nfp,0,14
RUT,cum5,Ridge,surp_unemp,0,14
RUT,cum5,Ridge,surp_corecpi,0,14
RUT,cum5,Ridge,surp_gdp,0,14
RUT,cum5,Ridge,surp_retsales,0,14
RUT,cum5,Ridge,surp_ism_pmi,0,14
RUT,cum5,Ridge,surp_dgorders,0,14
RUT,cum5,Ridge,surp_newhomesales,0,14
RUT,cum5,Ridge,surp_consconfid,0,14
RUT,cum5,Ridge,surp_avghourlyearnings,0,14
RUT,cum5,Ridge,surp_cpi,0,14
RUT,cum5,Ridge,surp_tradebal,0,14
RUT,cum5,Ridge,surp_indprod,0,14
RUT,cum5,Ridge,surp_fedratedec,0,14
RUT,cum5,LGB,surp_nfp,0,14
RUT,cum5,LGB,surp_unemp,0,14
RUT,cum5,LGB,surp_corecpi,0,14
RUT,cum5,LGB,surp_gdp,0,14
RUT,cum5,LGB,surp_retsales,0,14
RUT,cum5,LGB,surp_ism_pmi,0,14
RUT,cum5,LGB,surp_dgorders,0,14
RUT,cum5,LGB,surp_newhomesales,0,14
RUT,cum5,LGB,surp_consconfid,0,14
RUT,cum5,LGB,surp_avghourlyearnings,0,14
RUT,cum5,LGB,surp_cpi,0,14
RUT,cum5,LGB,surp_tradebal,0,14
RUT,cum5,LGB,surp_indprod,0,14
RUT,cum5,LGB,surp_fedratedec,0,14
RUT,cum5,RF,surp_nfp,0,14
RUT,cum5,RF,surp_unemp,0,14
RUT,cum5,RF,surp_corecpi,0,14
RUT,cum5,RF,surp_gdp,0,14
RUT,cum5,RF,surp_retsales,0,14
RUT,cum5,RF,surp_ism_pmi,0,14
RUT,cum5,RF,surp_dgorders,0,14
RUT,cum5,RF,surp_newhomesales,0,14
RUT,cum5,RF,surp_consconfid,0,14
RUT,cum5,RF,surp_avghourlyearnings,0,14
RUT,cum5,RF,surp_cpi,0,14
RUT,cum5,RF,surp_tradebal,0,14
RUT,cum5,RF,surp_indprod,0,14
RUT,cum5,RF,surp_fedratedec,0,14
XLE,cum5,Fwd (Cp),surp_nfp,0,14
XLE,cum5,Fwd (Cp),surp_unemp,0,14
XLE,cum5,Fwd (Cp),surp_corecpi,11,14
XLE,cum5,Fwd (Cp),surp_gdp,0,14
XLE,cum5,Fwd (Cp),surp_retsales,0,14
XLE,cum5,Fwd (Cp),surp_ism_pmi,14,14
XLE,cum5,Fwd (Cp),surp_dgorders,12,14
XLE,cum5,Fwd (Cp),surp_newhomesales,10,14
XLE,cum5,Fwd (Cp),surp_consconfid,8,14
XLE,cum5,Fwd (Cp),surp_avghourlyearnings,13,14
XLE,cum5,Fwd (Cp),surp_cpi,9,14
XLE,cum5,Fwd (Cp),surp_tradebal,0,14
XLE,cum5,Fwd (Cp),surp_indprod,0,14
XLE,cum5,Fwd (Cp),surp_fedratedec,0,14
XLE,cum5,Fwd (CV),surp_nfp,0,14
XLE,cum5,Fwd (CV),surp_unemp,0,14
XLE,cum5,Fwd (CV),surp_corecpi,0,14
XLE,cum5,Fwd (CV),surp_gdp,0,14
XLE,cum5,Fwd (CV),surp_retsales,0,14
XLE,cum5,Fwd (CV),surp_ism_pmi,14,14
XLE,cum5,Fwd (CV),surp_dgorders,0,14
XLE,cum5,Fwd (CV),surp_newhomesales,0,14
XLE,cum5,Fwd (CV),surp_consconfid,0,14
XLE,cum5,Fwd (CV),surp_avghourlyearnings,0,14
XLE,cum5,Fwd (CV),surp_cpi,0,14
XLE,cum5,Fwd (CV),surp_tradebal,0,14
XLE,cum5,Fwd (CV),surp_indprod,0,14
XLE,cum5,Fwd (CV),surp_fedratedec,0,14
XLE,cum5,Bwd (Cp),surp_nfp,0,14
XLE,cum5,Bwd (Cp),surp_unemp,0,14
XLE,cum5,Bwd (Cp),surp_corecpi,11,14
XLE,cum5,Bwd (Cp),surp_gdp,0,14
XLE,cum5,Bwd (Cp),surp_retsales,0,14
XLE,cum5,Bwd (Cp),surp_ism_pmi,14,14
XLE,cum5,Bwd (Cp),surp_dgorders,12,14
XLE,cum5,Bwd (Cp),surp_newhomesales,10,14
XLE,cum5,Bwd (Cp),surp_consconfid,8,14
XLE,cum5,Bwd (Cp),surp_avghourlyearnings,13,14
XLE,cum5,Bwd (Cp),surp_cpi,9,14
XLE,cum5,Bwd (Cp),surp_tradebal,0,14
XLE,cum5,Bwd (Cp),surp_indprod,0,14
XLE,cum5,Bwd (Cp),surp_fedratedec,0,14
XLE,cum5,Bwd (CV),surp_nfp,0,14
XLE,cum5,Bwd (CV),surp_unemp,0,14
XLE,cum5,Bwd (CV),surp_corecpi,0,14
XLE,cum5,Bwd (CV),surp_gdp,0,14
XLE,cum5,Bwd (CV),surp_retsales,0,14
XLE,cum5,Bwd (CV),surp_ism_pmi,14,14
