date,ret_CADUSD,ret_EURUSD,ret_GBPUSD,ret_JPYUSD,ret_XLE,ret_XLF,ret_XLI,ret_XLK,ret_XLV,ret_ZN,ret_ZT,ret_GSPC,ret_RUT,surp_ahe,surp_conf_board,surp_core_cpi,surp_core_pce,surp_cpi,surp_durable_goods,surp_housing_starts,surp_ind_prod,surp_fed_rate,surp_ism_mfg,surp_nfp,surp_pers_income,surp_philly_fed,surp_ppi,surp_retail_sales,surp_trade_bal,surp_jobless,surp_unemp,surp_gdp,surp_jolts,VIXCLS,ret_CADUSD_lag1,ret_EURUSD_lag1,ret_GBPUSD_lag1,ret_JPYUSD_lag1,ret_XLE_lag1,ret_XLF_lag1,ret_XLI_lag1,ret_XLK_lag1,ret_XLV_lag1,ret_ZN_lag1,ret_ZT_lag1,ret_GSPC_lag1,ret_RUT_lag1
2008-02-27,0.00040760769391989804,0.008133538945984453,-0.002062502530664201,0.009213024305624984,-0.013018851821687827,0.004373700437370065,0.0018684630472194375,0.0008740007447951559,0.004477748317981645,0.00094326910119924,0.0003654169407294461,-0.0009194445013966934,-0.0012267953965137135,0.0,0.0,0.0,0.0,0.0,-1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.69,0.01385345733103116,0.010797197038842077,0.010512821227787184,0.006334454573368786,0.017004219869369397,0.008823045822929254,0.0008012246502271392,0.011494439719671457,-0.00887547010545331,0.0028378378378377533,0.0013172338090010616,0.006917910698780005,0.009655695098107264
2008-02-28,0.005430332279576788,0.005151412739262895,0.0033828155590400755,0.013530367914742492,0.01719926019230056,-0.031204330592139562,-0.007192463336631705,-0.012663539302335103,-0.01159007622289765,0.009289176090468532,0.002483927527761498,-0.00894187449867867,-0.01496291622710999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,-0.0999999999999999,0.0,23.53,0.00040760769391989804,0.008133538945984453,-0.002062502530664201,0.009213024305624984,-0.013018851821687827,0.004373700437370065,0.0018684630472194375,0.0008740007447951559,0.004477748317981645,0.00094326910119924,0.0003654169407294461,-0.0009194445013966934,-0.0012267953965137135
2008-02-29,-0.011144884428354818,-0.00025825100994025796,-0.0016488922306586717,0.011371241380963015,-0.03318082456234195,-0.032584714112974034,-0.02736786329315144,-0.0203451891632479,-0.013830602146897353,0.013205282112845218,0.004226789097799166,-0.027089704735838493,-0.027688004929031007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.54,0.005430332279576788,0.005151412739262895,0.0033828155590400755,0.013530367914742492,0.01719926019230056,-0.031204330592139562,-0.007192463336631705,-0.012663539302335103,-0.01159007622289765,0.009289176090468532,0.002483927527761498,-0.00894187449867867,-0.01496291622710999
2008-03-03,-0.0019212631555167725,0.0005320152328986971,-0.0013688655104036052,0.0024150205405697456,0.012491526611454917,-0.013549956743842184,0.014620991507419356,-0.0004514026959492323,-0.00030455743254675927,0.00013164823591371722,0.0005805515239476478,0.0005335524788219193,-0.0028564254183702786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,-0.011144884428354818,-0.00025825100994025796,-0.0016488922306586717,0.011371241380963015,-0.03318082456234195,-0.032584714112974034,-0.02736786329315144,-0.0203451891632479,-0.013830602146897353,0.013205282112845218,0.004226789097799166,-0.027089704735838493,-0.027688004929031007
2008-03-04,-0.005130872980479095,0.0006540778380861312,0.0008537993711481562,0.001451074606027225,-0.01948040216557123,-0.005494929754662703,-0.011691921384493709,0.0013552596050256938,0.0012197987024697987,-0.0010530472554955983,-0.0002901073397156839,-0.003447628658457935,-0.0047353049795455515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,-0.0019212631555167725,0.0005320152328986971,-0.0013688655104036052,0.0024150205405697456,0.012491526611454917,-0.013549956743842184,0.014620991507419356,-0.0004514026959492323,-0.00030455743254675927,0.00013164823591371722,0.0005805515239476478,0.0005335524788219193,-0.0028564254183702786
2008-03-05,0.009137075446221887,0.004399756221355577,0.0031271065612923366,-0.005196794875002131,0.025165764398833446,-0.007892548233025765,0.013205358113004495,0.007216913928759228,-0.001827508788799448,-0.004875477665041483,-0.001233313987231588,0.005238327621537531,0.0040529969232356855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,-0.005130872980479095,0.0006540778380861312,0.0008537993711481562,0.001451074606027225,-0.01948040216557123,-0.005494929754662703,-0.011691921384493709,0.0013552596050256938,0.0012197987024697987,-0.0010530472554955983,-0.0002901073397156839,-0.003447628658457935,-0.0047353049795455515
2008-03-06,0.0004062771940056553,0.007077113499046828,0.010201349287166206,0.012965453811199845,-0.020026146996060534,-0.03460636588850863,-0.019006064989137816,-0.013882751734676013,-0.0201407599888771,0.0045021186440676875,0.0008716495968621452,-0.022013935987449718,-0.03065487061874983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,27.55,0.009137075446221887,0.004399756221355577,0.0031271065612923366,-0.005196794875002131,0.025165764398833446,-0.007892548233025765,0.013205358113004495,0.007216913928759228,-0.001827508788799448,-0.004875477665041483,-0.001233313987231588,0.005238327621537531,0.0040529969232356855
2008-03-07,-0.004549512999874716,-0.003189847037970428,0.00094662981892224,-0.0011683939407787225,-0.02755430624137689,0.0020603853950673656,-0.014392416638571714,0.0,-0.011522679048770135,0.006591088847877735,0.0011611873140287,-0.008410361554953893,-0.004028552200260327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49,0.0004062771940056553,0.007077113499046828,0.010201349287166206,0.012965453811199845,-0.020026146996060534,-0.03460636588850863,-0.019006064989137816,-0.013882751734676013,-0.0201407599888771,0.0045021186440676875,0.0008716495968621452,-0.022013935987449718,-0.03065487061874983
2008-03-10,-0.006927796221506299,0.0003221197719665003,-0.00279162753234663,0.012620789985388292,-0.012337234882427328,-0.02837136961846798,-0.016006658530397955,-0.010899169905648876,-0.02331416280694587,0.006547930853850081,0.0005799202609642062,-0.01546347918654778,-0.024450493109631766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,-0.004549512999874716,-0.003189847037970428,0.00094662981892224,-0.0011683939407787225,-0.02755430624137689,0.0020603853950673656,-0.014392416638571714,0.0,-0.011522679048770135,0.006591088847877735,0.0011611873140287,-0.008410361554953893,-0.004028552200260327
2008-03-11,0.004538548094421113,6.138819376033666e-05,-0.001183548556355718,-0.01791419014228879,0.05147559345828068,0.06559455697723093,0.03396083927570959,0.03535339136233073,0.009677120995898791,-0.011579495186052613,-0.003549952908787901,0.037129844018763736,0.04633760611987481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,26.36,-0.006927796221506299,0.0003221197719665003,-0.00279162753234663,0.012620789985388292,-0.012337234882427328,-0.02837136961846798,-0.016006658530397955,-0.010899169905648876,-0.02331416280694587,0.006547930853850081,0.0005799202609642062,-0.01546347918654778,-0.024450493109631766
2008-03-12,0.001312921354025276,0.012913729085199499,0.010459302221931699,0.017638889944171288,-0.022192987458491076,-0.016680329851596065,-0.001932187320136003,-0.01019993293993593,0.0,0.008556008950901584,0.0016722408026756952,-0.008995573894062803,-0.009646636327082403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22,0.004538548094421113,6.138819376033666e-05,-0.001183548556355718,-0.01791419014228879,0.05147559345828068,0.06559455697723093,0.03396083927570959,0.03535339136233073,0.009677120995898791,-0.011579495186052613,-0.003549952908787901,0.037129844018763736,0.04633760611987481
2008-03-13,0.005994123917121064,0.005280183738611166,0.0027235239188445615,0.007945980000420017,0.016688632792385416,-0.002423114325664999,0.013827497578303483,-0.004031791749855462,-0.001277782397522853,-0.0010441138084050783,0.000217754228061251,0.005126921336342294,0.01858210495785917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,-2.0,0.0,0.0,0.0,27.29,0.001312921354025276,0.012913729085199499,0.010459302221931699,0.017638889944171288,-0.022192987458491076,-0.016680329851596065,-0.001932187320136003,-0.01019993293993593,0.0,0.008556008950901584,0.0016722408026756952,-0.008995573894062803,-0.009646636327082403
2008-03-14,-0.0030385771160974517,-0.0002654764206727611,-0.006161049936844631,0.016661670525276007,-0.01825324773949144,-0.02834011324749197,-0.015821038539142407,-0.012595759970073228,-0.0185540625391597,0.010974653775803533,0.0034107402031930967,-0.02078326255529206,-0.024731130945822688,0.0,0.0,-0.2,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.16,0.005994123917121064,0.005280183738611166,0.0027235239188445615,0.007945980000420017,0.016688632792385416,-0.002423114325664999,0.013827497578303483,-0.004031791749855462,-0.001277782397522853,-0.0010441138084050783,0.000217754228061251,0.005126921336342294,0.01858210495785917
2008-03-17,-0.007339716029420962,0.008330723534059281,-0.011244693853102117,0.01987633584294679,-0.034912037171043964,-0.022916633929180974,-0.004988631598501936,-0.0045558228077141605,-0.0013038604151579536,0.006461617989144575,0.0008678672163158208,-0.00895868378535658,-0.018735923197906956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24,-0.0030385771160974517,-0.0002654764206727611,-0.006161049936844631,0.016661670525276007,-0.01825324773949144,-0.02834011324749197,-0.015821038539142407,-0.012595759970073228,-0.0185540625391597,0.010974653775803533,0.0034107402031930967,-0.02078326255529206,-0.024731130945822688
2008-03-18,0.004747958063833879,-0.005715191493736116,0.006108892162185908,-0.02724906794592563,0.043659342264295464,0.08400877082556923,0.05264593940697182,0.044851643722933154,0.031331795292693254,-0.008089368258859753,-0.00433557337957946,0.04240953758720556,0.048348931790902494,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79,-0.007339716029420962,0.008330723534059281,-0.011244693853102117,0.01987633584294679,-0.034912037171043964,-0.022916633929180974,-0.004988631598501936,-0.0045558228077141605,-0.0013038604151579536,0.006461617989144575,0.0008678672163158208,-0.00895868378535658,-0.018735923197906956
2008-03-19,-0.02145111802333599,-0.0012198031717929325,-0.012834479657443443,0.012167953606937454,-0.06108922051530119,-0.02635700185714862,-0.03651750115295205,-0.029785686751480633,-0.012974706200547304,0.001941747572815622,0.001306335728282093,-0.02428719849575589,-0.026102368255023545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,0.004747958063833879,-0.005715191493736116,0.006108892162185908,-0.02724906794592563,0.043659342264295464,0.08400877082556923,0.05264593940697182,0.044851643722933154,0.031331795292693254,-0.008089368258859753,-0.00433557337957946,0.04240953758720556,0.048348931790902494
2008-03-20,-0.010756937423303414,-0.012585369304279115,0.0005556947079259356,-0.007647367645667091,0.004439829840108933,0.0720101556595667,0.010510429519720033,0.011109057726005567,0.0012558435047227423,-0.009173126614987037,-0.0005073566717402889,0.0239444592412823,0.026034026320486126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,26.62,-0.02145111802333599,-0.0012198031717929325,-0.012834479657443443,0.012167953606937454,-0.06108922051530119,-0.02635700185714862,-0.03651750115295205,-0.029785686751480633,-0.012974706200547304,0.001941747572815622,0.001306335728282093,-0.02428719849575589,-0.026102368255023545
2008-03-21,-0.00544640119757922,0.01651340635913323,-0.0007535881022090463,-0.0019082030053346744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.010756937423303414,-0.012585369304279115,0.0005556947079259356,-0.007647367645667091,0.004439829840108933,0.0720101556595667,0.010510429519720033,0.011109057726005567,0.0012558435047227423,-0.009173126614987037,-0.0005073566717402889,0.0239444592412823,0.026034026320486126
2008-03-24,0.009523888903120836,-0.016700652635401658,0.0022660756673686944,-0.01161409964530613,0.017511801676380667,0.012917280572775747,0.022659535984171475,0.0352836860154353,0.013187383531177321,-0.013430695005867799,-0.0042059463379260364,0.015321430427423843,0.02914508949664496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73,-0.00544640119757922,0.01651340635913323,-0.0007535881022090463,-0.0019082030053346744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-25,9.816374903182101e-05,0.011474940105562492,0.0074496098401706234,0.006594708752458711,0.009993231942367453,-0.0030000745734241052,0.006139185869635799,0.000862455652377081,0.001905119882447348,0.002643404705260366,0.0010195164579085425,0.0023038976355771457,0.005689582003890026,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72,0.009523888903120836,-0.016700652635401658,0.0022660756673686944,-0.01161409964530613,0.017511801676380667,0.012917280572775747,0.022659535984171475,0.0352836860154353,0.013187383531177321,-0.013430695005867799,-0.0042059463379260364,0.015321430427423843,0.02914508949664496
2008-03-26,0.0003929199622705326,0.0135769838248887,0.0023888249897880964,0.00927789457103212,0.02171192505237851,-0.03611725932056542,-0.007958973291870564,-0.019396085630210114,-0.009822599329714188,0.0010545742156604643,0.0008729812309036244,-0.008765759863092581,-0.004480601886051816,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,9.816374903182101e-05,0.011474940105562492,0.0074496098401706234,0.006594708752458711,0.009993231942367453,-0.0030000745734241052,0.006139185869635799,0.000862455652377081,0.001905119882447348,0.002643404705260366,0.0010195164579085425,0.0023038976355771457,0.005689582003890026
2008-03-27,0.0018698386936468747,-0.0006325822100736733,-0.00030096470232765515,-0.003717362603589347,-0.010087422465366314,-0.015612893087775359,-0.010965910881060137,-0.00791255748115649,0.005119598126604119,-0.002501975243613397,-0.0002180549498473905,-0.011460481132498757,-0.013843943122754498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,25.88,0.0003929199622705326,0.0135769838248887,0.0023888249897880964,0.00927789457103212,0.02171192505237851,-0.03611725932056542,-0.007958973291870564,-0.019396085630210114,-0.009822599329714188,0.0010545742156604643,0.0008729812309036244,-0.008765759863092581,-0.004480601886051816
2008-03-28,-0.002943666375110343,-0.0033570618268812247,-0.005924873037586376,0.004136308049142334,-0.0027170387427946086,-0.022601486308554186,-0.0037856632376684907,-0.006202408436733808,-0.002546885161439527,0.002904290429042833,0.001308615049073092,-0.00795018629681199,-0.013301783355920693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,0.0018698386936468747,-0.0006325822100736733,-0.00030096470232765515,-0.003717362603589347,-0.010087422465366314,-0.015612893087775359,-0.010965910881060137,-0.00791255748115649,0.005119598126604119,-0.002501975243613397,-0.0002180549498473905,-0.011460481132498757,-0.013843943122754498
2008-03-31,-0.0060470960611871405,-0.00018908977702758456,-0.005357295664923489,-0.007310888670331361,0.008991605284879078,0.008925488852960628,0.015200710346132018,-0.0013373747622121845,-0.00510685990145221,0.0021060945109911966,-0.0005082407609090511,0.0056872467232620405,0.007011297284311713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61,-0.002943666375110343,-0.0033570618268812247,-0.005924873037586376,0.004136308049142334,-0.0027170387427946086,-0.022601486308554186,-0.0037856632376684907,-0.006202408436733808,-0.002546885161439527,0.002904290429042833,0.001308615049073092,-0.00795018629681199,-0.013301783355920693
2008-04-01,0.0,0.0,0.0,0.0,0.01876867095044421,0.07036534174958509,0.022727180569389827,0.029017575979614074,0.016041430563420445,-0.010376986733219518,-0.004721778294348389,0.03589635162305438,0.032966633249642996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.68,-0.0060470960611871405,-0.00018908977702758456,-0.005357295664923489,-0.007310888670331361,0.008991605284879078,0.008925488852960628,0.015200710346132018,-0.0013373747622121845,-0.00510685990145221,0.0021060945109911966,-0.0005082407609090511,0.0056872467232620405,0.007011297284311713
2008-04-02,0.010446411972798053,-0.005079609369521454,0.0018088613659883457,-0.023853799336392423,0.013916424009255302,-0.0007512075755056191,0.004444299381747285,0.012147124563369527,-0.006946924649515629,-0.0025219007167507357,-0.001605722210057614,-0.0019340702025878453,0.0022795962309622997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.43,0.0,0.0,0.0,0.0,0.01876867095044421,0.07036534174958509,0.022727180569389827,0.029017575979614074,0.016041430563420445,-0.010376986733219518,-0.004721778294348389,0.03589635162305438,0.032966633249642996
2008-04-03,0.010154308990421912,-0.0006893464644227576,0.003570830364537869,0.0,0.0023529158251611726,0.004511505134673355,-0.004424634979244613,-0.0004283510592062445,-0.0031796395645929953,0.0,-0.0002193142773594392,0.001301638178863307,0.0018251333866674546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,23.21,0.010446411972798053,-0.005079609369521454,0.0018088613659883457,-0.023853799336392423,0.013916424009255302,-0.0007512075755056191,0.004444299381747285,0.012147124563369527,-0.006946924649515629,-0.0025219007167507357,-0.001605722210057614,-0.0019340702025878453,0.0022795962309622997
2008-04-04,-0.0039662182907300725,0.004453483467897756,-0.00013959289548637344,0.007584712484556944,0.008216267384456133,-0.013472985168564655,0.00392164886820523,-0.003430260453008649,0.007974579531014436,0.007584830339321336,0.0015355367066394177,0.0007959963585104646,0.0002241870354544595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.45,0.010154308990421912,-0.0006893464644227576,0.003570830364537869,0.0,0.0023529158251611726,0.004511505134673355,-0.004424634979244613,-0.0004283510592062445,-0.0031796395645929953,0.0,-0.0002193142773594392,0.001301638178863307,0.0018251333866674546
