date,surp_ahe,surp_conf_board,surp_core_cpi,surp_core_pce,surp_cpi,surp_durable_goods,surp_housing_starts,surp_ind_prod,surp_fed_rate,surp_ism_mfg,surp_nfp,surp_pers_income,surp_philly_fed,surp_ppi,surp_retail_sales,surp_trade_bal,surp_jobless,surp_unemp,surp_gdp,surp_jolts,ret_GSPC,ret_GSPC_cum5,ret_GSPC_cum10,ret_GSPC_cum15
2008-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.013604062530741423,0.008281099644601875,0.023101014573848458,-0.0112391459041885
2008-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,0.0,0.0,0.0,0.0,-0.013421475932895444,-0.018051310585611914,0.0003438336370186882,-0.0459841552603067
2008-02-20,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008340870828184466,0.02316166428610347,-0.01118053188618265,-0.02966385095906452
2008-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.012867362942748706,0.005624893751807383,-0.04094767194615105,-0.03275666556506654
2008-02-26,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.006917910698780005,-0.03284009857457692,-0.03728679296793875,-0.02993151853932815
2008-02-27,0.0,0.0,0.0,0.0,0.0,-1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009194445013966934,-0.034453363554931,-0.05250165966625694,-0.05999463745748343
2008-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,-0.0999999999999999,0.0,-0.00894187449867867,-0.054839823074917235,-0.046767465796925506,-0.03660092538569256
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027089704735838493,-0.05433292559332426,-0.058156905079286295,-0.027908606140555795
2008-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005335524788219193,-0.04303225506377179,-0.04060484815358833,0.014466831447781174
2008-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-0.022013935987449718,-0.01366122169166749,-0.003141592231872307,-0.0059533191099494145
2008-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008410361554953893,-0.01242003741078869,0.019297149979976835,0.008341387343728137
2008-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.037129844018763736,0.04505367280301574,0.06252699170115132,0.07602665286992306
2008-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,-2.0,0.0,0.0,0.0,0.005126921336342294,0.01584693255871126,0.012981646875178365,0.046257201921681285
2008-03-14,0.0,0.0,-0.2,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02078326255529206,0.010665330909768518,-0.00019765391300919646,0.04174905339550848
2008-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00895868378535658,0.04792956474628684,0.026829332316696895,0.06552084668924522
2008-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04240953758720556,0.059838646490162885,0.07330415158597235,0.06966948549073908
2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0239444592412823,0.02105633377103355,0.054597135171323107,0.04785046655166179
2008-03-25,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023038976355771457,0.015038409899172753,0.011601056481347667,-0.011445425605231107
2008-03-26,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008765759863092581,0.010746597659589043,0.0011086556521679536,0.00866227450884147
2008-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-0.011460481132498757,0.021012171533213803,0.014480359006664284,0.01821602202768706
2008-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00795018629681199,0.03367126351648594,0.005332749696011976,0.048704098640354514
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589635162305438,0.03238836430943366,0.008868301937011328,0.040250995841653724
2008-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.001301638178863307,-0.0051040783889322715,-0.0014405319524413084,0.015568153193048079
2008-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007959963585104646,-0.02664122877803637,0.01535072157618158,0.020835242571621664
2008-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.599999999999994,-8.0,0.0,0.0,0.0,0.004474051958627934,0.008172868340990456,0.025345300668296007,0.040494928704822984
2008-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.0033837848145122917,0.04152074136631608,0.04767302743598657,0.05601617358653077
2008-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.004599876286541349,0.03584979300372913,0.04714225310861988,0.06770963857602888
2008-04-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022691265939609684,0.03409695388189757,0.03833839920429213,0.04356908210845747
2008-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0006229145243916712,0.017666746811901304,0.03270292308275784,0.02415904750251005
2008-04-24,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,0.0,0.0,0.0,0.006442277675030139,0.02131261075899125,0.012862970809474543,0.03162471348512762
2008-04-29,0.0,0.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003888692631555557,0.015676371395104895,0.00477670242746312,0.012195928984743021
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,-0.0038463023648085404,0.0011718729431012833,0.012739653414167345,-0.00016534176775263542
2008-05-01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,0.0,-0.1,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.017140713043443112,0.00872558851381963,0.027410692488859786,0.006322223732645784
2008-05-02,-0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032355987230490157,-0.014943120208174326,0.011359934546599237,-0.02370607016024599
2008-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0036695517058173976,0.022261000305664448,0.0012782333136071521,0.0040860162835807574
2008-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1999999999999957,0.0,0.0,0.0,0.0,-0.0067254479228667785,0.019797035667450686,-0.015561501319456075,0.0019317376424641756
2008-05-14,0.0,0.0,-0.1,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040055842746602455,-0.008788115650098608,-0.008695456225425781,-0.01841721345877719
2008-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999999,0.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01058446448937378,-0.01015863178235438,-0.007382920052898968,-0.0032726032113541198
2008-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012503981989189228,-0.03346508733365151,-0.01628999085482319,-0.04417759221600971
2008-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.009273589104020541,-0.028935343540784312,-0.03433264427434593,-0.04779800175460619
2008-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0026173787135195248,0.00542891691308186,0.009592286145439187,-0.0365568430861316
2008-05-27,0.0,-7.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006846221470047986,0.0012500422521379247,-0.012711483594326453,-0.018169528263863522
2008-05-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003962890483361736,-0.005883007584863439,-0.03599089488594677,-0.034316178460306074
2008-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.005334937252062799,0.009497917325104561,-0.036646898245451864,-0.03451871598851349
2008-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010504263761414556,-0.027578225183541704,-0.02873505055346919,-0.05882689312584586
2008-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.019496150601372664,-0.027105690806133762,-0.024956430682372487,-0.06829068406354845
2008-06-06,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030889208795217615,-0.031352172643696566,-0.06133684136763269,-0.0895053876820146
2008-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3999999999999986,0.0,0.0,0.0,0.0,-0.002438071565889488,-0.007952910921911735,-0.034859277965796166,-0.05643430195836392
2008-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,14.0,0.0,0.0,0.0,0.0032796987733647587,0.0054960844888280545,-0.03919158226796389,-0.0543545562685749
2008-06-13,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015046261393385496,-0.016374679249632287,-0.045892504838872375,-0.05744584995829653
2008-06-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.3,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.006771332979186417,-0.0337097468585164,-0.05531046778900572,-0.06355232736749193
2008-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.100000000000001,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.003752324501292925,-0.040857843629269745,-0.05599452156790471,-0.06310316132175864
2008-06-24,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002814841378983357,-0.02510619561480472,-0.033611569672325564,-0.07821696951465307
2008-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.7000000000000002,0.0,-0.029365225496321257,-0.044683273900423405,-0.05187709068626682,-0.046634965831540344
2008-06-27,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037174293266512004,-0.015781474975419905,-0.034025666016430554,-0.017511569399989588
2008-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003835964202880904,-0.0049219131469725825,-0.05085153579711912,-0.002343750000000201
2008-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0010939223012293997,-0.006444610277237926,-0.000951291476637371,-0.0071183812620644075
2008-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,0.0,0.0,0.0,0.0069897513852792414,0.012557348109645455,0.006306870004413037,0.018229490511449613
2008-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700000000000003,0.0,0.0,0.0,0.0,-0.011089943474586694,0.005816257491523697,0.0034865405549070107,0.005521061971482993
2008-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3,0.0,0.0,0.0,0.0,0.0,-0.010901257116461394,0.0396482530618945,0.028413173456311745,0.04606362761986998
2008-07-16,0.0,0.0,0.0999999999999999,0.0,0.4000000000000001,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02506354406105049,0.05537850979392881,0.05708239592634735,0.061140253300085656
2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1100000000000001,0.0,0.0,0.0,0.0,0.0,-1.3000000000000007,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.012012559511679566,0.005765444365799466,0.01768165011744254,0.016629698385284903
2008-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,-0.023124422822433988,-0.011550501251939824,-0.0125722364500131,0.008376381655987392
2008-07-25,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00416750805589583,0.006203410101816466,0.034952900395368185,0.03645385431634567
2008-07-29,0.0,1.8999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023356008464828548,0.04091966749469588,0.044735347522670534,0.026183353789309693
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,-0.1,0.0,-0.013143759639368535,-0.014163847926622248,0.0067510035969229765,-0.005092457144791364
2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000000000005,0.0,0.0,-0.005578395005305659,0.022834462666882327,0.024317841665737593,0.01958366566731229
2008-08-04,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00896608636190177,0.03571334481415959,0.014512235991034527,0.005181191074399324
2008-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,-0.017933738369047658,0.002901133637924237,-0.008897037073229135,0.00891266052863652
2008-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-0.012050670422580567,-0.02959428069159227,-0.025901647040296412,-0.0212514872796043
2008-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,-0.0029156630132689543,-0.011670319370265417,-0.006149188386078355,-0.011329171084445974
2008-08-14,0.0,0.0,0.0999999999999999,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.005521801403690407,-0.0063071989522212185,0.011549036936278964,-0.03810768272217526
2008-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.009314902555218274,-0.005545100856946021,-0.000797762827097674,-0.042304056665983816
2008-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0024949640993341404,0.020509371104312082,-0.02958720938696506,-0.019999364047538975
2008-08-26,0.0,3.8999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036863724474374138,0.008477779770249393,-0.03341381484383297,-0.042025821469802584
2008-08-27,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007982653959549557,0.002729015640045569,-0.03104180887290119,-0.0905380171866737
2008-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.6999999999999997,0.0,0.014840144050698667,-0.03497813533188081,-0.025443553268347265,-0.0586349128551564
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013723665251360151,-0.044876520517596524,-0.03765730273122787,-0.03505865837347911
2008-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-0.02992205759970956,-0.020337520618238913,-0.05370278102559059,-0.0516085960295794
2008-09-05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999994,0.0,0.0,0.004430764724152825,0.01202266733951104,0.014755464088381928,-0.019048646427185987
2008-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.200000000000003,5.0,0.0,0.0,0.0,0.013806377411702098,-0.020721752936131505,-0.018554579905501637,-0.09558131719098403
2008-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.002121534158087801,0.004827594564541131,-0.028645793121295948,-0.1199472098815723
2008-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04713589702129706,-0.03563951992631903,-0.11606608044567525,-0.15563628994396903
2008-09-16,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017523287725070613,-0.0037561672274307304,-0.022084318687556333,-0.1647270719765568
2008-09-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04714070706031326,-0.02284935813002277,-0.04329261539974966,-0.18841461580792487
2008-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.043341774386062015,0.04565072198288485,-0.03641503715713488,-0.21313746107814027
2008-09-25,0.0,0.0,0.0,0.0,0.0,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.019656504245599393,-0.06036915185904345,-0.23269836773276484,-0.2019108362866918
2008-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0033824291161275166,-0.09092944669799513,-0.2563390638611299,-0.2221588630192429
2008-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08806776221769597,-0.1288913451790644,-0.17302005371105733,-0.18781474152408878
2008-09-30,0.0,5.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541746705821724,-0.09959152862383336,-0.09798270988757143,-0.13681065973152765
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004543988840816637,-0.15554373022791326,-0.22164680008134124,-0.2311292906481453
2008-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-0.04029079197981711,-0.21630239867847062,-0.18485698851610136,-0.21786131679402995
2008-10-03,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013506522985628489,-0.19300360137429334,-0.15591237115999662,-0.2131510962423845
2008-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.07616709580816616,-0.03909883817305508,-0.07800476871626975,-0.03132168001042594
2008-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.0,0.0,0.0,0.0,-0.011759289177065702,0.033662305980851084,-0.03643173465966137,0.064654055515618
2008-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-0.0903497780862258,-0.10143182881755185,-0.06805541251646058,-0.0453301968834957
2008-10-16,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-2.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-473.0,0.0,0.0,0.0,0.042507451399756535,0.0002973635091069224,0.05094509895118656,-0.0032605105361011508
2008-10-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006212826018106576,-0.07360287996324608,0.023583368550181477,-0.016313940345185
2008-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.012634041442214805,0.06390641593962322,0.009032288098886565,0.016180053364753387
2008-10-28,0.0,-14.200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10789005877973534,0.184740635450964,0.058933739697549094,0.012015281077569601
2008-10-29,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011079077098555157,0.013035490997783476,-0.09378956210645555,-0.14240145376991425
2008-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.025803953710955563,-0.02710492666810829,-0.020213149571860184,-0.1910030419471087
2008-10-31,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01536539816147986,-0.02421159007104166,-0.0846880761288631,-0.16147322917351037
2008-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025290448588709546,-0.05113804183467742,-0.12180645161290321,-0.12071226058467752
2008-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05026398151360689,-0.04353625812482423,-0.21026062216819483,-0.06831661945816933
2008-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000000000001,0.0,0.0,0.028854638416884848,-0.03491073588211269,-0.1158716901911388,-0.009548243526009236
2008-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.06921270805966984,-0.11716530186765578,0.041511211298299905,-0.008306954348524196
