,mean_abs_shap
vix_main_effect,0.003805859626245658
surp_nfp,6.7035598245430045e-06
surp_unemp,0.0
surp_corecpi,0.0
surp_gdp,0.0
surp_retsailes,1.999113947944875e-06
surp_ism_pmi,0.0
surp_dgorders,1.9764590230955175e-06
surp_newhomesales,0.0
surp_consconfid,2.052805685226862e-06
surp_avghourlyearnmings,0.0
surp_cpi,0.0
surp_tradebal,0.0
surp_indprod,0.0
surp_fedratedec,0.0
VIXCLS,0.0038058596262456634
