,mean_abs_shap
vix_main_effect,0.00046304115232701296
surp_nfp,4.789993162714527e-06
surp_unemp,4.084693067382028e-06
surp_corecpi,0.0
surp_gdp,0.0
surp_retsailes,2.609119898521682e-06
surp_ism_pmi,0.0
surp_dgorders,5.376013832971736e-07
surp_newhomesales,4.3983737516990295e-06
surp_consconfid,1.3080201455146366e-06
surp_avghourlyearnmings,0.0
surp_cpi,0.0
surp_tradebal,5.495831569246525e-07
surp_indprod,3.5180735330293075e-07
surp_fedratedec,0.0
VIXCLS,0.0004630411523270131
