Method,p,Adj.R2,Cp,BIC,target
Lasso,3,0.009426103884396131,30.256292708746514,-6972.837462517959,ret_XLE_cum5
PCR,11,0.01986998613004698,26.619363823330104,-6936.438707005517,ret_XLE_cum5
PLS,1,0.03299692308418989,2.2425879927407095,-7010.577209095793,ret_XLE_cum5
Fwd (Cp),10,0.07145550762578767,3.908951954111899,-6667.3512941351255,ret_XLF_cum5
Fwd (CV),0,0.0,75.63234018741878,-6647.657656502204,ret_XLF_cum5
Bwd (Cp),10,0.07260063619179502,2.6104507749118966,-6668.672921236874,ret_XLF_cum5
Bwd (CV),1,0.025357712436071878,47.56445901836696,-6669.191088831509,ret_XLF_cum5
Ridge,28,0.01628542301756597,83.52631971743108,-6498.304573437737,ret_XLF_cum5
Lasso,1,0.008446741676031988,66.90321254582773,-6650.767594440576,ret_XLF_cum5
PCR,1,-0.0007724618558075935,77.44594881754028,-6640.855723748647,ret_XLF_cum5
PLS,1,0.07309785227786203,-7.029378962150531,-6722.9794046970255,ret_XLF_cum5
Fwd (Cp),7,0.05116429655268695,3.8197394288936266,-7592.466589978059,ret_XLI_cum5
Fwd (CV),0,0.0,54.26318241459376,-7578.02295091733,ret_XLI_cum5
Bwd (Cp),9,0.0538452113389124,2.8415608834807244,-7583.561214095428,ret_XLI_cum5
Bwd (CV),0,0.0,54.26318241459376,-7578.02295091733,ret_XLI_cum5
Ridge,28,0.026734673294420475,51.62513902230853,-7440.1071374748135,ret_XLI_cum5
Lasso,6,0.029077786033719022,27.48565532405837,-7573.791427975744,ret_XLI_cum5
PCR,7,0.014266680192258518,44.99433308968696,-7551.60773257984,ret_XLI_cum5
PLS,1,0.053920340428329494,-5.296725023425097,-7631.411936162994,ret_XLI_cum5
Fwd (Cp),11,0.04532761341773539,3.226293772113195,-7768.4895794944805,ret_XLK_cum5
Fwd (CV),3,0.027541370860877157,14.874307107195136,-7796.470205614361,ret_XLK_cum5
Bwd (Cp),11,0.045360360824317714,3.190268651947463,-7768.526317829525,ret_XLK_cum5
Bwd (CV),1,0.020852483625262375,20.322557523958267,-7801.075815962864,ret_XLK_cum5
Ridge,28,0.009408831547699892,59.24674568357068,-7627.667822659841,ret_XLK_cum5
Lasso,2,0.010327696858285162,32.98203701889838,-7783.651136697456,ret_XLK_cum5
PCR,13,0.023389120595779578,29.331617846419704,-7732.22827359297,ret_XLK_cum5
PLS,1,0.0349634447151802,4.652634407349524,-7816.622805502557,ret_XLK_cum5
Fwd (Cp),8,0.032987014045505525,-3.784980668204753,-8198.555382546598,ret_XLV_cum5
Fwd (CV),1,0.013675629886614193,10.221827531163399,-8219.176400686314,ret_XLV_cum5
Bwd (Cp),8,0.032987014045505525,-3.784980668204753,-8198.555382546598,ret_XLV_cum5
Bwd (CV),0,0.0,24.179436037007235,-8210.403673261197,ret_XLV_cum5
Ridge,28,-0.010987079269450417,63.26941788135605,-8031.76233034232,ret_XLV_cum5
Lasso,3,0.008683835914487292,17.64807197855862,-8201.822655309128,ret_XLV_cum5
PCR,13,0.011553138717335876,24.4216074435476,-8145.2484325484575,ret_XLV_cum5
PLS,1,0.03239820499247481,-10.226178401515881,-8239.701732727613,ret_XLV_cum5
Fwd (Cp),8,0.03068376576446652,3.778957069889657,-10170.44735198867,ret_ZN_cum5
Fwd (CV),0,-4.440892098500626e-16,29.444026390797262,-10184.843535950637,ret_ZN_cum5
Bwd (Cp),10,0.0332483899751872,2.9980213995954728,-10161.350921757487,ret_ZN_cum5
Bwd (CV),0,-4.440892098500626e-16,29.444026390797262,-10184.843535950637,ret_ZN_cum5
Ridge,28,0.0030113660777094653,53.47843934817024,-10021.13522011453,ret_ZN_cum5
Lasso,7,0.016408619146389913,18.351907981995282,-10160.758068033383,ret_ZN_cum5
PCR,2,0.006370061408147221,24.40678288088361,-10179.738740047333,ret_ZN_cum5
PLS,1,0.02915967948355247,-1.5828977144758483,-10210.562985543356,ret_ZN_cum5
Fwd (Cp),6,0.019876197812629393,-2.6098948145206577,-13458.669266358183,ret_ZT_cum5
Fwd (CV),0,0.0,12.838755147997517,-13473.003035962553,ret_ZT_cum5
Bwd (Cp),6,0.019876197812629393,-2.6098948145206577,-13458.669266358183,ret_ZT_cum5
Bwd (CV),0,0.0,12.838755147997517,-13473.003035962553,ret_ZT_cum5
Ridge,28,-0.012715683045734227,53.925296231199354,-13292.532041842785,ret_ZT_cum5
Lasso,1,0.004169104374595389,9.321607436573004,-13471.502534982417,ret_ZT_cum5
PCR,14,0.008200653774875,17.92814990755801,-13398.258840111605,ret_ZT_cum5
PLS,1,0.025633713658076762,-13.877936651166465,-13494.83979924145,ret_ZT_cum5
Fwd (Cp),11,0.05884561096792196,2.9115973122957257,-7873.169069891525,ret_GSPC_cum5
Fwd (CV),0,0.0,58.14471398402816,-7873.887534809252,ret_GSPC_cum5
Bwd (Cp),11,0.05884561096792196,2.9115973122957257,-7873.169069891525,ret_GSPC_cum5
Bwd (CV),0,0.0,58.14471398402816,-7873.887534809252,ret_GSPC_cum5
Ridge,28,0.018886068385680743,63.9190578245275,-7727.36960280616,ret_GSPC_cum5
Lasso,2,0.022774941013913863,34.41522959093663,-7886.612596368255,ret_GSPC_cum5
PCR,13,0.03584390216905209,30.540024042785944,-7835.380568590751,ret_GSPC_cum5
PLS,1,0.052947529962753426,-0.5324455464563016,-7926.175825513798,ret_GSPC_cum5
Fwd (Cp),8,0.05270900652321797,0.7625436204086782,-7299.027685973067,ret_RUT_cum5
Fwd (CV),0,0.0,51.77545181930918,-7288.807379929033,ret_RUT_cum5
Bwd (Cp),8,0.05270900652321797,0.7625436204086782,-7299.027685973067,ret_RUT_cum5
Bwd (CV),1,0.021982583174090298,28.11348427485723,-7306.63840878135,ret_RUT_cum5
Ridge,28,0.022773894273265705,53.59025555408948,-7146.541893279187,ret_RUT_cum5
Lasso,2,0.012759149345705434,39.407132296178816,-7290.611401044022,ret_RUT_cum5
PCR,13,0.03732311544510847,22.83594728678986,-7251.944809197182,ret_RUT_cum5
PLS,1,0.047431666000372075,-0.3825662923586606,-7334.876001009202,ret_RUT_cum5
Fwd (Cp),8,0.05071961365435185,-6.924993690731299,-8474.590092511084,ret_CADUSD_cum10
Fwd (CV),0,0.0,41.26737640591864,-8466.616620482007,ret_CADUSD_cum10
Bwd (Cp),8,0.05071961365435185,-6.924993690731299,-8474.590092511084,ret_CADUSD_cum10
Bwd (CV),1,0.023052995129663856,16.6586754728728,-8485.620469981348,ret_CADUSD_cum10
Ridge,28,0.023102862509156274,43.23452035378341,-8324.711730314692,ret_CADUSD_cum10
Lasso,0,0.0,41.26737640591864,-8466.616620482007,ret_CADUSD_cum10
PCR,7,0.00019598340044912899,47.78777450764301,-8425.021663882822,ret_CADUSD_cum10
PLS,1,0.0446079783776433,-7.2507530630646215,-8509.51518444549,ret_CADUSD_cum10
