date,vix_main_effect,surp_nfp,surp_unemp,surp_corecpi,surp_gdp,surp_retsailes,surp_ism_pmi,surp_dgorders,surp_newhomesales,surp_consconfid,surp_avghourlyearnmings,surp_cpi,surp_tradebal,surp_indprod,surp_fedratedec,VIXCLS
2005-02-02,-0.00016684659632853867,-3.08087436724165e-07,-9.378597000074665e-08,-9.76429708267271e-08,-2.006397903434235e-09,-6.854008714790093e-07,2.203732405722883e-07,3.0812966206048634e-07,4.2009573326462505e-07,-8.522272118461125e-07,-1.1656042095463923e-07,-1.027469231759478e-07,-4.207375962145885e-07,-2.528334302590013e-07,0.0,-0.00016684659632853867
2005-02-04,-0.0001645823593071279,-5.259535626858379e-07,-7.756043963943538e-07,-9.732827989523636e-08,-2.006397903434235e-09,-6.892651125759463e-07,2.093891188549511e-07,3.091514431483193e-07,3.935084007388067e-07,1.6290025012041236e-06,-3.925966247319715e-07,-9.645103245882484e-08,-4.209516739804302e-07,-2.5216446423641256e-07,0.0,-0.0001645823593071279
2005-02-10,-0.00016684840771612362,-3.08087436724165e-07,-9.378597000074665e-08,-9.76429708267271e-08,-2.006397903434235e-09,-6.870217344509631e-07,2.2944059266518154e-07,3.0812966206048634e-07,4.2009573326462505e-07,-8.766676685138061e-07,-1.1656042095463923e-07,-1.027469231759478e-07,-1.2651614849075884e-06,-2.3312238133487304e-07,0.0,-0.00016684840771612362
2005-02-15,-0.000164763397601813,-3.08087436724165e-07,-1.56788988252826e-08,-9.76429708267271e-08,-2.006397903434235e-09,4.605506308830721e-07,2.2107609069032573e-07,3.0812966206048634e-07,4.071280298778767e-07,-8.522272118461125e-07,-1.1656042095463923e-07,-1.027469231759478e-07,-4.0898798601584906e-07,-2.528334302590013e-07,0.0,-0.000164763397601813
2005-02-16,-0.00015893325966911186,-2.9114656944884393e-07,-1.56788988252826e-08,-9.76429708267271e-08,-2.006397903434235e-09,-6.007208172646585e-07,2.275044672412408e-07,2.972152592424178e-07,4.2009573326462505e-07,-8.473966294287287e-07,-1.1606327384669135e-07,-1.0229753065826302e-07,-3.178531851013884e-07,5.798230886835938e-06,0.0,-0.00015893325966911186
2005-02-23,-0.00016833084990544575,-2.9475267405607885e-07,-9.378597000074665e-08,-9.76429708267271e-08,-2.006397903434235e-09,-7.195811665053187e-07,2.203732405722883e-07,3.0812966206048634e-07,4.258233772080011e-07,-8.481203496340432e-07,-1.1699855291325978e-07,7.784227859025907e-07,-4.207375962145885e-07,-2.528334302590013e-07,0.0,-0.00016833084990544575
2005-02-24,-0.000166827772791625,-3.21738938714403e-07,-9.378597000074665e-08,-9.76429708267271e-08,-2.006397903434235e-09,-6.892908449166912e-07,2.0841755455568144e-07,-4.394569767339354e-06,4.185532393472099e-07,-8.605995778939838e-07,-1.1656042095463923e-07,-1.027469231759478e-07,-4.0956088017517794e-07,-2.528334302590013e-07,0.0,-0.000166827772791625
2005-02-28,-0.000168278990859514,-3.157927447358633e-07,-1.2437047526921404e-07,-9.814610398867834e-08,-2.006397903434235e-09,-7.065435786893778e-07,1.5815842802440879e-07,2.9363632132724146e-07,-6.85310005209747e-06,-8.354749497477048e-07,-1.1459487591989815e-07,-1.1149683308269629e-07,-3.832994135665252e-07,-2.528334302590013e-07,0.0,-0.000168278990859514
2005-03-01,-0.00016827614834853653,-3.235241121639503e-07,-9.378597000074665e-08,-9.76429708267271e-08,-2.006397903434235e-09,-6.918022654679188e-07,-8.28675254113341e-06,2.7833156560463863e-07,3.75400757570263e-07,-8.58990794302663e-07,-1.1625938169568103e-07,-1.027469231759478e-07,-4.2153522811742455e-07,-2.427436071048332e-07,0.0,-0.00016827614834853653
2005-03-04,-0.00016683006224525916,6.635084009949778e-06,2.3654825098664144e-06,-9.680740979164856e-08,-2.006397903434235e-09,-6.434611015499268e-07,2.2332594478707967e-07,2.9083737886926967e-07,4.135738349878105e-07,1.1478927546142167e-06,-4.756945951815322e-07,-1.027469231759478e-07,-4.1944059933431263e-07,-2.3380519790726016e-07,0.0,-0.00016683006224525916
2005-03-11,-0.0001632181239697353,-2.973545762048181e-07,-9.972638165587345e-08,-7.626924373687926e-08,-2.006397903434235e-09,-6.358763655847454e-07,2.2146878165702123e-07,2.9403646402408807e-07,4.428231106110495e-07,-8.339205822194882e-07,-1.1656042095463923e-07,-9.721366273612373e-08,5.615223174070606e-06,-2.1858741137790728e-07,0.0,-0.0001632181239697353
2005-03-15,-0.00015550798272143403,-2.7510895255414626e-07,-8.60754673473011e-08,-7.821067874685365e-08,-1.802254491216409e-09,1.7871585605610099e-06,2.307087730854709e-07,3.3296545185303006e-07,4.296333136442966e-07,-8.405738432163399e-07,-1.1656042095463923e-07,-9.838531198448771e-08,-4.153200336717013e-07,-2.59717003290487e-07,0.0,-0.00015550798272143403
2005-03-16,-0.00014867168495929928,-3.1764704914678004e-07,-9.378597000074665e-08,-7.821067874685365e-08,-2.006397903434235e-09,-6.514020796777565e-07,2.2055201937774336e-07,3.639591194013328e-07,4.823724971946607e-07,-7.64658721912301e-07,-1.1656042095463923e-07,-1.027469231759478e-07,-4.207375962145885e-07,7.805924474212513e-07,0.0,-0.00014867168495929928
2005-03-22,-0.00014281227974616674,-3.1764704914678004e-07,-9.378597000074665e-08,-7.821067874685365e-08,-2.006397903434235e-09,-6.903598490331411e-07,1.502695504474853e-07,3.820366824297336e-07,4.995391548980255e-07,-7.646730558347233e-07,-1.1656042095463923e-07,-1.027469231759478e-07,-4.207375962145885e-07,-2.753172457566916e-07,0.0,-0.00014281227974616674
