date,vix_main_effect,surp_nfp,surp_unemp,surp_corecpi,surp_gdp,surp_retsailes,surp_ism_pmi,surp_dgorders,surp_newhomesales,surp_consconfid,surp_avghourlyearnmings,surp_cpi,surp_tradebal,surp_indprod,surp_fedratedec,VIXCLS
2005-02-02,-0.00035937831846166875,-1.4859135183451098e-06,0.0,0.0,0.0,0.0,8.954029838532907e-09,0.0,-5.530496667795039e-08,-6.576401345122528e-07,-2.1042490085190173e-07,0.0,0.0,0.0,0.0,-0.00035937831846166875
2005-02-04,0.0008485931807150078,1.3443980636232775e-05,0.0,0.0,0.0,0.0,3.993455389939031e-07,0.0,9.620932103808866e-07,8.968302579767333e-08,3.4888448561245312e-06,0.0,0.0,0.0,0.0,0.0008485931807150078
2005-02-10,0.00023631152779213046,-1.058605909212331e-06,0.0,0.0,0.0,0.0,3.993455389939031e-07,0.0,7.523619452734596e-07,-6.265251726695182e-09,-2.1042490085190173e-07,0.0,0.0,0.0,0.0,0.00023631152779213046
2005-02-15,0.0008486571462333575,-9.031925066855706e-07,0.0,0.0,0.0,0.0,3.993455389939031e-07,0.0,9.620932103808866e-07,-6.265251726695182e-09,-2.1042490085190173e-07,0.0,0.0,0.0,0.0,0.0008486571462333575
2005-02-16,0.0008486571462333575,-9.031925066855706e-07,0.0,0.0,0.0,0.0,3.993455389939031e-07,0.0,9.620932103808866e-07,-6.265251726695182e-09,-2.1042490085190173e-07,0.0,0.0,0.0,0.0,0.0008486571462333575
2005-02-23,0.0016233824297855338,2.7349448260843997e-06,0.0,0.0,0.0,0.0,2.7532594506717594e-06,0.0,2.3774520497242124e-06,2.1075381939610208e-08,1.0807021946375058e-06,0.0,0.0,0.0,0.0,0.0016233824297855338
2005-02-24,0.00033719380004856175,-1.058605909212331e-06,0.0,0.0,0.0,0.0,3.993455389939031e-07,0.0,2.404531190689059e-06,-6.265251726695182e-09,-2.1042490085190173e-07,0.0,0.0,0.0,0.0,0.00033719380004856175
2005-02-28,0.0004234751460150085,1.538779097601987e-06,0.0,0.0,0.0,0.0,8.954029838532907e-09,0.0,1.88256692581002e-06,9.88737807250081e-08,1.0807021946375058e-06,0.0,0.0,0.0,0.0,0.0004234751460150085
2005-03-01,0.0004022611492045636,1.538779097601987e-06,0.0,0.0,0.0,0.0,8.954029838532907e-09,0.0,-5.530496667795039e-08,9.88737807250081e-08,1.0807021946375058e-06,0.0,0.0,0.0,0.0,0.0004022611492045636
2005-03-04,6.099067031000139e-05,4.523130659072636e-07,0.0,0.0,0.0,0.0,8.954029838532907e-09,0.0,-5.530496667795039e-08,9.88737807250081e-08,-1.791804238708983e-05,0.0,0.0,0.0,0.0,6.099067031000139e-05
2005-03-11,-0.0016819204679724563,-6.050815478416485e-06,0.0,0.0,0.0,0.0,1.7738177603430684e-06,0.0,-2.7979026288036066e-06,-1.3461855168237144e-06,-8.400011424871876e-07,0.0,0.0,0.0,0.0,-0.0016819204679724563
2005-03-15,-0.0031328022473848674,-6.050815478416485e-06,0.0,0.0,0.0,0.0,-3.0731175738165376e-06,0.0,-1.1659657967147564e-05,-1.8106966140317765e-06,-8.400011424871876e-07,0.0,0.0,0.0,0.0,-0.0031328022473848674
2005-03-16,-0.0012206496695483318,-1.1084287063505806e-06,0.0,0.0,0.0,0.0,-3.0731175738165376e-06,0.0,-7.637740831232238e-06,-7.104352123613641e-07,7.109812586666736e-07,0.0,0.0,0.0,0.0,-0.0012206496695483318
2005-03-22,-0.001657211390995933,1.822369907976601e-07,0.0,0.0,0.0,0.0,6.143974072221e-07,0.0,-6.0872777763381135e-06,1.6425617355103136e-08,-2.1159666194281255e-07,0.0,0.0,0.0,0.0,-0.001657211390995933
2005-03-23,-0.0003230869240736427,1.7058456854713944e-06,0.0,0.0,0.0,0.0,6.143974072221e-07,0.0,-4.031731315506685e-06,2.364160403086019e-06,7.109812586666736e-07,0.0,0.0,0.0,0.0,-0.0003230869240736427
2005-03-24,-0.0028265588085135468,-2.681357264432678e-06,0.0,0.0,0.0,0.0,-3.0731175738165376e-06,0.0,-1.1659657967147564e-05,-1.8106966140317765e-06,7.109812586666736e-07,0.0,0.0,0.0,0.0,-0.0028265588085135468
2005-04-01,-0.00030766706344174645,-2.6357119865522847e-05,0.0,0.0,0.0,0.0,-9.054552404503837e-06,0.0,-4.031731315506685e-06,2.115115032250859e-06,7.109812586666736e-07,0.0,0.0,0.0,0.0,-0.00030766706344174645
2005-04-12,0.0008486571462333575,-9.031925066855706e-07,0.0,0.0,0.0,0.0,3.993455389939031e-07,0.0,9.620932103808866e-07,-6.265251726695182e-09,-2.1042490085190173e-07,0.0,0.0,0.0,0.0,0.0008486571462333575
2005-04-13,-0.0032608070340051187,-6.050815478416485e-06,0.0,0.0,0.0,0.0,-3.0731175738165376e-06,0.0,-1.1659657967147564e-05,-1.8106966140317765e-06,-8.400011424871876e-07,0.0,0.0,0.0,0.0,-0.0032608070340051187
2005-04-15,0.00224905453317766,1.2321928389443192e-06,0.0,0.0,0.0,0.0,1.3047582999701913e-06,0.0,1.7720188740662346e-06,4.650173923270451e-07,3.961376187843817e-07,0.0,0.0,0.0,0.0,0.00224905453317766
