Method,p,Adj.R2,Cp,BIC,target
Ridge,29,0.02972757476178267,36.63886803324294,-12764.309446818841,ret_ZT_cum10
Lasso,2,0.02392886417649598,16.234530210957928,-12918.865225700969,ret_ZT_cum10
PCR,2,0.0063025852535074645,35.759891335980456,-12899.69723906955,ret_ZT_cum10
PLS,1,0.03781962423913354,-0.15485731774674605,-12940.190449892138,ret_ZT_cum10
Fwd (Cp),7,0.06460631454625032,-4.1724826187282815,-7307.921785679426,ret_GSPC_cum10
Fwd (CV),0,0.0,61.80446914682875,-7278.196944032006,ret_GSPC_cum10
Bwd (Cp),7,0.06460631454625032,-4.1724826187282815,-7307.921785679426,ret_GSPC_cum10
Bwd (CV),0,0.0,61.80446914682875,-7278.196944032006,ret_GSPC_cum10
Ridge,29,-0.027857748200270427,119.80438024285604,-7075.882934191163,ret_GSPC_cum10
Lasso,1,0.001502033981063855,61.05072319102737,-7273.8318863087325,ret_GSPC_cum10
PCR,5,0.0025393305690317725,63.66226791787244,-7251.054688200483,ret_GSPC_cum10
PLS,1,0.06123738173798743,-6.435145113673116,-7339.901310040793,ret_GSPC_cum10
Fwd (Cp),5,0.05375119603059919,-4.9183058147959855,-6767.603458132253,ret_RUT_cum10
Fwd (CV),2,0.044184337016448194,2.7380401965478995,-6774.746082789429,ret_RUT_cum10
Bwd (Cp),7,0.05729562232485086,-6.838730258961277,-6759.683167809278,ret_RUT_cum10
Bwd (CV),0,0.0,50.18813539418488,-6738.296326258462,ret_RUT_cum10
Ridge,29,-0.027857735924563087,108.18803403702464,-6535.982329208575,ret_RUT_cum10
Lasso,1,0.001518369604161074,49.44441209745901,-6733.9487904491525,ret_RUT_cum10
PCR,10,0.042140663991589,13.005880833080028,-6724.700458479917,ret_RUT_cum10
PLS,1,0.0572265418194452,-12.845244201235346,-6795.434618713747,ret_RUT_cum10
Fwd (Cp),9,0.05972436280980198,-0.3160754161558543,-8087.170651295574,ret_CADUSD_cum15
Fwd (CV),0,0.0,57.89978970867628,-8074.956720120304,ret_CADUSD_cum15
Bwd (Cp),9,0.05972436280980198,-0.3160754161558543,-8087.170651295574,ret_CADUSD_cum15
Bwd (CV),1,0.03342028389623575,21.220498927261815,-8105.386676051999,ret_CADUSD_cum15
Ridge,29,-0.0019498665592538877,87.49539698612534,-7899.984068128423,ret_CADUSD_cum15
Lasso,1,0.024276241975802804,31.515287546431637,-8095.302421577985,ret_CADUSD_cum15
PCR,6,-0.0030558650756133954,67.00506897068021,-8035.853299543809,ret_CADUSD_cum15
PLS,1,0.06399021090587687,-13.196549835874293,-8139.8063022055985,ret_CADUSD_cum15
Fwd (Cp),9,0.06956270087841188,-2.2094026260208466,-7902.685181254616,ret_EURUSD_cum15
Fwd (CV),0,0.0,67.76335991473866,-7879.20607196113,ret_EURUSD_cum15
Bwd (Cp),9,0.06956270087841188,-2.2094026260208466,-7902.685181254616,ret_EURUSD_cum15
Bwd (CV),0,0.0,67.76335991473866,-7879.20607196113,ret_EURUSD_cum15
Ridge,29,-0.02785768631365171,125.76320209853088,-7676.892126604474,ret_EURUSD_cum15
Lasso,18,0.06044919473699295,17.07978558116406,-7838.582368762748,ret_EURUSD_cum15
PCR,1,0.020093432884248363,45.88083314950791,-7894.970339687994,ret_EURUSD_cum15
PLS,2,0.06732407821381536,-6.749927148221104,-7941.903129138241,ret_EURUSD_cum15
Fwd (Cp),8,0.06418505139444719,-6.178472124872087,-8194.638016309005,ret_GBPUSD_cum15
Fwd (CV),2,0.04523654375950237,9.051710110582235,-8208.993161809623,ret_GBPUSD_cum15
Bwd (Cp),8,0.06418505139444719,-6.178472124872087,-8194.638016309005,ret_GBPUSD_cum15
Bwd (CV),1,0.031432719259623654,23.6003921664917,-8199.593683238976,ret_GBPUSD_cum15
Ridge,29,0.049397451800914705,31.33627921073594,-8052.733410368209,ret_GBPUSD_cum15
Lasso,3,0.021479921126495216,36.74579825849332,-8176.697390066511,ret_GBPUSD_cum15
PCR,1,0.013228181869773925,44.09858161741295,-8179.650725094038,ret_GBPUSD_cum15
PLS,2,0.06738098388263625,-15.859458858270955,-8234.126153234272,ret_GBPUSD_cum15
Fwd (Cp),9,0.03583452826717204,-1.2130986048932755,-6539.783469126935,ret_GC_cum15
Fwd (CV),1,0.016561751640629008,11.844846446795145,-6566.352002153535,ret_GC_cum15
Bwd (Cp),9,0.03583452826717204,-1.2130986048932755,-6539.783469126935,ret_GC_cum15
Bwd (CV),1,0.016561751640629008,11.844846446795145,-6566.352002153535,ret_GC_cum15
Ridge,29,-0.027857753994115386,87.0394334214161,-6352.126770403703,ret_GC_cum15
Lasso,0,0.0,29.039513559958095,-6554.440786281576,ret_GC_cum15
PCR,15,0.01200791261556955,30.646112466808972,-6477.854128235992,ret_GC_cum15
PLS,2,0.03921047457310567,-11.987071190363395,-6585.331736368955,ret_GC_cum15
Fwd (Cp),7,0.04432736759328215,-1.123381583303626,-7961.816117588063,ret_JPYUSD_cum15
Fwd (CV),0,0.0,41.02084158565458,-7955.06200367419,ret_JPYUSD_cum15
Bwd (Cp),7,0.04432736759328215,-1.123381583303626,-7961.816117588063,ret_JPYUSD_cum15
Bwd (CV),0,0.0,41.02084158565458,-7955.06200367419,ret_JPYUSD_cum15
Ridge,29,0.02644770818149622,40.37432803550564,-7810.882431353237,ret_JPYUSD_cum15
Lasso,10,0.03410203862916028,13.146616864234602,-7932.515507992529,ret_JPYUSD_cum15
PCR,12,0.03056966573611586,19.01960025902622,-7916.6758796649065,ret_JPYUSD_cum15
PLS,1,0.03222106217106213,6.250814597526187,-7984.1640087322485,ret_JPYUSD_cum15
Fwd (Cp),6,0.03575382243680736,-5.54546479773353,-5962.621515289207,ret_XLE_cum15
Fwd (CV),0,0.0,27.59111407856949,-5959.463434944105,ret_XLE_cum15
Bwd (Cp),6,0.03575382243680736,-5.54546479773353,-5962.621515289207,ret_XLE_cum15
Bwd (CV),0,0.0,27.59111407856949,-5959.463434944105,ret_XLE_cum15
Ridge,29,-0.027857733042536914,85.59101169311703,-5757.14944089721,ret_XLE_cum15
Lasso,1,0.0013565607081175157,27.080060425143074,-5954.942352339282,ret_XLE_cum15
PCR,6,-0.0009414339796329774,34.46858418401371,-5922.6200538848325,ret_XLE_cum15
PLS,1,0.026328906644740968,-0.2787992802507233,-5982.064610372467,ret_XLE_cum15
Fwd (Cp),10,0.08115546187825484,2.577881098507305,-5803.251388498836,ret_XLF_cum15
Fwd (CV),1,0.03430124218611741,47.5842894281036,-5803.717330246788,ret_XLF_cum15
Bwd (Cp),12,0.08378006729999654,1.595691811100778,-5794.3849586463675,ret_XLF_cum15
Bwd (CV),1,0.03430124218611741,47.5842894281036,-5803.717330246788,ret_XLF_cum15
Ridge,29,0.04280422584551691,64.83344508840378,-5646.277820895742,ret_XLF_cum15
Lasso,12,0.06823669806323529,19.35084283852325,-5776.368192348202,ret_XLF_cum15
PCR,10,0.07064955062662626,14.601442685519487,-5791.07523585159,ret_XLF_cum15
PLS,1,0.06261536731377615,14.90486555928669,-5835.588414777341,ret_XLF_cum15
Fwd (Cp),9,0.048362049426103226,-2.61294908952641,-6389.564141047352,ret_XLI_cum15
Fwd (CV),0,0.0,42.01082100581425,-6390.21462822933,ret_XLI_cum15
Bwd (Cp),9,0.048362049426103226,-2.61294908952641,-6389.564141047352,ret_XLI_cum15
Bwd (CV),1,0.02200312182750297,18.54963314407314,-6408.068148632819,ret_XLI_cum15
Ridge,29,-0.016462981432935342,87.69413809000002,-6199.839959819246,ret_XLI_cum15
Lasso,0,0.0,42.01082100581425,-6390.21462822933,ret_XLI_cum15
PCR,1,-0.00040199963640086267,43.41870167437082,-6383.809227661398,ret_XLI_cum15
PLS,1,0.04470295326881457,-6.646555354599968,-6433.219664889197,ret_XLI_cum15
Fwd (Cp),7,0.037297701054746724,-2.3475407749147053,-6636.178816698778,ret_XLK_cum15
Fwd (CV),0,0.0,31.635492839794324,-6637.27385306111,ret_XLK_cum15
Bwd (Cp),7,0.037297701054746724,-2.3475407749147053,-6636.178816698778,ret_XLK_cum15
Bwd (CV),0,0.0,31.635492839794324,-6637.27385306111,ret_XLK_cum15
Ridge,29,-0.020752113147219475,82.02665544954607,-6442.389433210814,ret_XLK_cum15
Lasso,0,0.0,31.635492839794324,-6637.27385306111,ret_XLK_cum15
PCR,10,0.031363324049885066,7.152205168297542,-6611.694932715278,ret_XLK_cum15
PLS,1,0.030087758810732,-0.47784449850860256,-6664.017619771621,ret_XLK_cum15
Fwd (Cp),5,0.03571353970562874,-1.412561042748166,-7183.015371463651,ret_XLV_cum15
Fwd (CV),0,2.220446049250313e-16,32.90558713933751,-7173.931790861901,ret_XLV_cum15
Bwd (Cp),5,0.03571353970562874,-1.412561042748166,-7183.015371463651,ret_XLV_cum15
Bwd (CV),0,2.220446049250313e-16,32.90558713933751,-7173.931790861901,ret_XLV_cum15
Ridge,29,-0.027857757889039325,90.90551089415453,-6971.6177709256235,ret_XLV_cum15
Lasso,1,0.0016689959741716942,32.03841160735351,-7169.745833399809,ret_XLV_cum15
PCR,1,-0.0008654566533088381,34.82852909220355,-7167.030342179639,ret_XLV_cum15
PLS,1,0.04278044930297742,-13.220191183862198,-7214.78364104098,ret_XLV_cum15
Fwd (Cp),7,0.049367619757083814,0.2543815824210469,-9054.06376015912,ret_ZN_cum15
Fwd (CV),0,-2.220446049250313e-16,48.36502743275332,-9041.646205599083,ret_ZN_cum15
Bwd (Cp),9,0.0510835984737632,0.36770755620659656,-9044.063014039702,ret_ZN_cum15
Bwd (CV),0,-2.220446049250313e-16,48.36502743275332,-9041.646205599083,ret_ZN_cum15
Ridge,29,0.037665987121361155,35.13531205448203,-8909.879460629918,ret_ZN_cum15
Lasso,5,0.034260502200700316,15.041094000700241,-9049.11716181589,ret_ZN_cum15
PCR,13,0.028364260987147838,29.481389200759622,-8994.862796202302,ret_ZN_cum15
PLS,1,0.0471564393092323,-3.320951166208715,-9087.405426082894,ret_ZN_cum15
Fwd (Cp),3,0.03803596055422309,-6.7024015902250085,-12378.906412412438,ret_ZT_cum15
Fwd (CV),0,0.0,32.15083711346915,-12355.29697250057,ret_ZT_cum15
Bwd (Cp),5,0.03935704578280674,-6.130257232111489,-12368.434935189649,ret_ZT_cum15
Bwd (CV),0,0.0,32.15083711346915,-12355.29697250057,ret_ZT_cum15
Ridge,29,0.019907539383894335,38.97948451188927,-12203.946652335031,ret_ZT_cum15
Lasso,1,0.0026570344374967636,30.19866287499849,-12352.171498160274,ret_ZT_cum15
PCR,2,-0.0009927326548402338,35.18371637558698,-12342.285329481534,ret_ZT_cum15
PLS,1,0.04282166312128288,-13.987317683721358,-12396.194936394773,ret_ZT_cum15
Fwd (Cp),8,0.053949675208824766,-0.9583742822173917,-6816.578779690861,ret_GSPC_cum15
Fwd (CV),0,0.0,51.412500201431385,-6804.9548637011185,ret_GSPC_cum15
Bwd (Cp),8,0.053949675208824766,-0.9583742822173917,-6816.578779690861,ret_GSPC_cum15
Bwd (CV),1,0.029219473167357735,19.658118862885658,-6830.740277805357,ret_GSPC_cum15
Ridge,29,-0.013629499472468831,93.90296393918788,-6617.569873031141,ret_GSPC_cum15
Lasso,0,0.0,51.412500201431385,-6804.9548637011185,ret_GSPC_cum15
PCR,3,0.007489508050279592,45.90334542015148,-6795.084292255844,ret_GSPC_cum15
PLS,1,0.04744550430102756,-0.7434695071128772,-6851.039043694099,ret_GSPC_cum15
Fwd (Cp),7,0.045412231518002555,-3.448679625793602,-6256.111967908371,ret_RUT_cum15
Fwd (CV),0,0.0,39.83039172019244,-6248.141381739983,ret_RUT_cum15
Bwd (Cp),7,0.045412231518002555,-3.448679625793602,-6256.111967908371,ret_RUT_cum15
Bwd (CV),1,0.025945223560200126,12.052136008895104,-6270.320603961038,ret_RUT_cum15
Ridge,29,-0.02785770226712292,97.83025499215614,-6045.827419760241,ret_RUT_cum15
Lasso,2,0.009611330165066434,31.120396809191334,-6246.535950119087,ret_RUT_cum15
PCR,10,0.040555249805698024,4.918867367607163,-6232.774298855487,ret_RUT_cum15
PLS,1,0.039493284296738485,-2.956325763627774,-6285.321636831371,ret_RUT_cum15
