date,ret_XLE,ret_XLF,ret_XLI,ret_XLK,ret_XLV,ret_GSPC,ret_RUT,ret_XLE_lag1,ret_XLF_lag1,ret_XLI_lag1,ret_XLK_lag1,ret_XLV_lag1,ret_GSPC_lag1,ret_RUT_lag1,surp_nfp_lag0,surp_unemp_lag0,surp_ahe_lag0,surp_jobless_lag0,surp_cpi_lag0,surp_core_cpi_lag0,surp_core_pce_lag0,surp_gdp_lag0,surp_ism_mfg_lag0,surp_retail_sales_lag0,surp_ind_prod_lag0,surp_fed_rate_lag0,surp_trade_bal_lag0,surp_ppi_lag0,surp_durable_goods_lag0,surp_housing_starts_lag0,surp_conf_board_lag0,surp_philly_fed_lag0,surp_pers_income_lag0,surp_jolts_lag0,surp_nfp_lag1,surp_unemp_lag1,surp_ahe_lag1,surp_jobless_lag1,surp_cpi_lag1,surp_core_cpi_lag1,surp_core_pce_lag1,surp_gdp_lag1,surp_ism_mfg_lag1,surp_retail_sales_lag1,surp_ind_prod_lag1,surp_fed_rate_lag1,surp_trade_bal_lag1,surp_ppi_lag1,surp_durable_goods_lag1,surp_housing_starts_lag1,surp_conf_board_lag1,surp_philly_fed_lag1,surp_pers_income_lag1,surp_jolts_lag1,surp_nfp_lag2,surp_unemp_lag2,surp_ahe_lag2,surp_jobless_lag2,surp_cpi_lag2,surp_core_cpi_lag2,surp_core_pce_lag2,surp_gdp_lag2,surp_ism_mfg_lag2,surp_retail_sales_lag2,surp_ind_prod_lag2,surp_fed_rate_lag2,surp_trade_bal_lag2,surp_ppi_lag2,surp_durable_goods_lag2,surp_housing_starts_lag2,surp_conf_board_lag2,surp_philly_fed_lag2,surp_pers_income_lag2,surp_jolts_lag2,surp_nfp_lag3,surp_unemp_lag3,surp_ahe_lag3,surp_jobless_lag3,surp_cpi_lag3,surp_core_cpi_lag3,surp_core_pce_lag3,surp_gdp_lag3,surp_ism_mfg_lag3,surp_retail_sales_lag3,surp_ind_prod_lag3,surp_fed_rate_lag3,surp_trade_bal_lag3,surp_ppi_lag3,surp_durable_goods_lag3,surp_housing_starts_lag3,surp_conf_board_lag3,surp_philly_fed_lag3,surp_pers_income_lag3,surp_jolts_lag3,surp_nfp_lag4,surp_unemp_lag4,surp_ahe_lag4,surp_jobless_lag4,surp_cpi_lag4,surp_core_cpi_lag4,surp_core_pce_lag4,surp_gdp_lag4,surp_ism_mfg_lag4,surp_retail_sales_lag4,surp_ind_prod_lag4,surp_fed_rate_lag4,surp_trade_bal_lag4,surp_ppi_lag4,surp_durable_goods_lag4,surp_housing_starts_lag4,surp_conf_board_lag4,surp_philly_fed_lag4,surp_pers_income_lag4,surp_jolts_lag4,surp_nfp_lag5,surp_unemp_lag5,surp_ahe_lag5,surp_jobless_lag5,surp_cpi_lag5,surp_core_cpi_lag5,surp_core_pce_lag5,surp_gdp_lag5,surp_ism_mfg_lag5,surp_retail_sales_lag5,surp_ind_prod_lag5,surp_fed_rate_lag5,surp_trade_bal_lag5,surp_ppi_lag5,surp_durable_goods_lag5,surp_housing_starts_lag5,surp_conf_board_lag5,surp_philly_fed_lag5,surp_pers_income_lag5,surp_jolts_lag5,surp_nfp_lag6,surp_unemp_lag6,surp_ahe_lag6,surp_jobless_lag6,surp_cpi_lag6,surp_core_cpi_lag6,surp_core_pce_lag6,surp_gdp_lag6,surp_ism_mfg_lag6,surp_retail_sales_lag6,surp_ind_prod_lag6,surp_fed_rate_lag6,surp_trade_bal_lag6,surp_ppi_lag6,surp_durable_goods_lag6,surp_housing_starts_lag6,surp_conf_board_lag6,surp_philly_fed_lag6,surp_pers_income_lag6,surp_jolts_lag6,vix_lag1
2010-06-23,-0.0076107677353930425,-0.004800421992663617,-0.0037517203185457593,-0.0018195399170980453,-0.004107750649150255,-0.0029854738442266493,-0.002569976023825582,-0.02919423644369956,-0.01553023956585109,-0.024292631029646627,-0.00857035732781386,-0.009830888752769495,-0.016070691127224812,-0.021393051112213346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999999,0.0,0.0,0.2,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05
2010-06-24,-0.020950313240402307,-0.01791906203871907,-0.017459780543275127,-0.020054526279276397,-0.007219280976784592,-0.01680350261882635,-0.0171983191150078,-0.0076107677353930425,-0.004800421992663617,-0.0037517203185457593,-0.0018195399170980453,-0.004107750649150255,-0.0029854738442266493,-0.002569976023825582,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999999,0.0,0.0,0.2,0.0,-0.06,0.0,0.0,0.0,0.0,26.91
2010-06-25,0.0028660046941737516,0.0273682034827607,0.007665180203257238,-0.0009303536249999356,0.00450135581349409,0.002859362131449217,0.018857499192441063,-0.020950313240402307,-0.01791906203871907,-0.017459780543275127,-0.020054526279276397,-0.007219280976784592,-0.01680350261882635,-0.0171983191150078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.0,0.0,29.74
2010-06-28,-0.013526365124165829,-0.009562449538052853,-0.0069153624016973225,0.001862439977784458,-0.0017232625815583047,-0.00203393834902843,-0.005533951427326378,0.0028660046941737516,0.0273682034827607,0.007665180203257238,-0.0009303536249999356,0.00450135581349409,0.002859362131449217,0.018857499192441063,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53
2010-06-29,-0.03302455201837695,-0.03586177727529771,-0.03864910975640978,-0.037175082498818623,-0.018301047460383302,-0.03101701864061035,-0.03987273892632959,-0.013526365124165829,-0.009562449538052853,-0.0069153624016973225,0.001862439977784458,-0.0017232625815583047,-0.00203393834902843,-0.005533951427326378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2010-06-30,-0.007788880456555569,-0.012160459320388006,-0.006519151973915949,-0.01544421666087925,-0.00809005113191752,-0.0101129704925228,-0.01050397997837671,-0.03302455201837695,-0.03586177727529771,-0.03864910975640978,-0.037175082498818623,-0.018301047460383302,-0.03101701864061035,-0.03987273892632959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.13
2010-07-01,-0.003622988574474295,-0.009413278913686596,-0.0029163823939224454,-0.003921390380177359,-0.00851079712752656,-0.0032404516759250157,-0.007760554799154495,-0.007788880456555569,-0.012160459320388006,-0.006519151973915949,-0.01544421666087925,-0.00809005113191752,-0.0101129704925228,-0.01050397997837671,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.54
2010-07-02,-0.0024244531174320016,-0.01169660231234515,-0.012431881873598338,-0.0014766282737924685,0.0025038604252078933,-0.004662369010297374,-0.009574110339643505,-0.003622988574474295,-0.009413278913686596,-0.0029163823939224454,-0.003921390380177359,-0.00851079712752656,-0.0032404516759250157,-0.007760554799154495,-25.0,-0.3000000000000007,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,32.86
2010-07-06,0.0097209277421475,0.005917573377117957,0.0018517326461033878,0.009856972207197945,0.004994682146083784,0.00535903441522545,-0.014925525224170233,-0.0024244531174320016,-0.01169660231234515,-0.012431881873598338,-0.0014766282737924685,0.0025038604252078933,-0.004662369010297374,-0.009574110339643505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-0.3000000000000007,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.12
2010-07-07,0.035298131970603386,0.04411728964385886,0.03473737910386876,0.0322112663131402,0.019524384220282576,0.03133081639370272,0.03665905593556329,0.0097209277421475,0.005917573377117957,0.0018517326461033878,0.009856972207197945,0.004994682146083784,0.00535903441522545,-0.014925525224170233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-0.3000000000000007,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,29.65
2010-07-08,0.01414190483566724,0.007746746616679179,0.012856604621407586,0.006146318951300023,0.008356267870787581,0.00941267817151159,0.01407652415516858,0.035298131970603386,0.04411728964385886,0.03473737910386876,0.0322112663131402,0.019524384220282576,0.03133081639370272,0.03665905593556329,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-0.3000000000000007,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,0.0,26.84
2010-07-09,0.005157309716855796,0.013976562006923432,0.009873202733117648,0.0051690207343280115,0.002417400897578359,0.007203887818266752,0.014767718664612683,0.01414190483566724,0.007746746616679179,0.012856604621407586,0.006146318951300023,0.008356267870787581,0.00941267817151159,0.01407652415516858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-0.3000000000000007,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71
2010-07-12,-0.0026603520134861336,0.0013782413054865827,-0.005237428393419341,0.004675254153361008,-0.0017226729933104146,0.0007329020475055348,-0.012423950900361413,0.005157309716855796,0.013976562006923432,0.009873202733117648,0.0051690207343280115,0.002417400897578359,0.007203887818266752,0.014767718664612683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-0.3000000000000007,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.98
2010-07-13,0.012004768018969658,0.024776014291681525,0.01755054925783006,0.014424958591941373,0.007591727556818917,0.015378879091830777,0.0341211088503679,-0.0026603520134861336,0.0013782413054865827,-0.005237428393419341,0.004675254153361008,-0.0017226729933104146,0.0007329020475055348,-0.012423950900361413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-0.3000000000000007,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43
2010-07-14,-0.0011296484161417153,-0.007386824567971351,0.0020690785484533958,0.0059634913425410385,0.0,-0.0001551316306374062,-0.004138069987522752,0.012004768018969658,0.024776014291681525,0.01755054925783006,0.014424958591941373,0.007591727556818917,0.015378879091830777,0.0341211088503679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.56
2010-07-15,-0.001131287996333774,-0.002030277456203322,-0.00034372424649820044,0.003192017173951456,0.003082163713953756,0.0011961033180916125,-0.008654052517733657,-0.0011296484161417153,-0.007386824567971351,0.0020690785484533958,0.0059634913425410385,0.0,-0.0001551316306374062,-0.004138069987522752,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.4,0.0,0.0,0.0,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89
