Method,p,Adj.R2,Cp,BIC,target
Ridge,27,-0.0021711899416927416,56.03863798891712,-13867.77204904546,ret_ZT_cum5
Lasso,0,0.0,27.236961124682466,-14032.494611581735,ret_ZT_cum5
PCR,10,0.006416278499198458,29.701375164817136,-13979.539500791363,ret_ZT_cum5
PLS,1,0.03422466473990371,-11.049423034849042,-14065.579591614636,ret_ZT_cum5
Fwd (Cp),11,0.05514507383563427,8.335870682556788,-8310.126326058036,ret_GSPC_cum5
Fwd (CV),0,0.0,62.5675098972024,-8312.62262778604,ret_GSPC_cum5
Bwd (Cp),12,0.05883726462468741,5.015949179126892,-8308.510744597732,ret_GSPC_cum5
Bwd (CV),0,0.0,62.5675098972024,-8312.62262778604,ret_GSPC_cum5
Ridge,27,-0.02465747683437125,116.56744358117294,-8122.981198930498,ret_GSPC_cum5
Lasso,0,0.0,62.5675098972024,-8312.62262778604,ret_GSPC_cum5
PCR,1,-0.00023282357803977582,63.78795371692786,-8306.338775946339,ret_GSPC_cum5
PLS,1,0.05164808502047835,2.438123685651817,-8366.152477826126,ret_GSPC_cum5
Fwd (Cp),7,0.05077658584410327,0.8670464185845503,-7692.010589133189,ret_RUT_cum5
Fwd (CV),1,0.0218700599361783,28.747882058258483,-7694.438167085919,ret_RUT_cum5
Bwd (Cp),9,0.05189507739401078,1.5767575715999556,-7681.3032664346,ret_RUT_cum5
Bwd (CV),0,0.0,53.45719197249855,-7675.627964927203,ret_RUT_cum5
Ridge,27,-0.024657456135502187,107.45710244198835,-7485.986558757125,ret_RUT_cum5
Lasso,2,-0.001356599445785145,56.954113317303154,-7662.061587043882,ret_RUT_cum5
PCR,1,0.0003469626968847228,54.003309031612616,-7669.995250252594,ret_RUT_cum5
PLS,1,0.045266195211773885,1.2946127010591226,-7721.625953374204,ret_RUT_cum5
Fwd (Cp),8,0.05040455055595505,-6.425448431389896,-8921.115168135073,ret_CADUSD_cum10
Fwd (CV),0,0.0,44.19490168497987,-8911.188734518259,ret_CADUSD_cum10
Bwd (Cp),8,0.05040455055595505,-6.425448431389896,-8921.115168135073,ret_CADUSD_cum10
Bwd (CV),0,0.0,44.19490168497987,-8911.188734518259,ret_CADUSD_cum10
Ridge,27,0.007898206394566953,61.17396371517316,-8757.806673784009,ret_CADUSD_cum10
Lasso,1,0.008602909026862449,35.14127192231149,-8914.869176488131,ret_CADUSD_cum10
PCR,5,0.0015741210228857883,47.17642685395003,-8882.854710747855,ret_CADUSD_cum10
PLS,1,0.04312232704582264,-5.044729611457342,-8954.667837733847,ret_CADUSD_cum10
Fwd (Cp),4,0.01932456711532682,-4.743620964101638,-8843.694466537747,ret_EURUSD_cum10
Fwd (CV),0,0.0,13.138248845875978,-8845.864867837314,ret_EURUSD_cum10
Bwd (Cp),5,0.019943929352845835,-4.434217829345698,-8838.385103150877,ret_EURUSD_cum10
Bwd (CV),0,0.0,13.138248845875978,-8845.864867837314,ret_EURUSD_cum10
Ridge,27,-0.02465750428430824,67.13821568225603,-8656.2234088973,ret_EURUSD_cum10
Lasso,5,0.014316758218062775,1.9193319466967296,-8831.95563368264,ret_EURUSD_cum10
PCR,1,0.0021704482510168654,11.668035992687237,-8842.282508802715,ret_EURUSD_cum10
PLS,1,0.018423677676801198,-6.748944102940413,-8860.72520124119,ret_EURUSD_cum10
Fwd (Cp),7,0.043011438133101265,-3.0456361650694816,-8988.910704776286,ret_GBPUSD_cum10
Fwd (CV),0,0.0,39.81326705386482,-8981.677439849287,ret_GBPUSD_cum10
Bwd (Cp),7,0.043011438133101265,-3.0456361650694816,-8988.910704776286,ret_GBPUSD_cum10
Bwd (CV),0,0.0,39.81326705386482,-8981.677439849287,ret_GBPUSD_cum10
Ridge,27,-0.02465748066263096,93.81320634972553,-8792.036006798064,ret_GBPUSD_cum10
Lasso,7,0.03059149560160357,11.28165080843246,-8974.43000506523,ret_GBPUSD_cum10
PCR,1,0.00676390360950152,32.93404296409494,-8983.276687482668,ret_GBPUSD_cum10
PLS,1,0.0302517512895073,5.693338123746116,-9010.152206803166,ret_GBPUSD_cum10
Fwd (Cp),6,0.028489473150486444,1.3398149305187417,-7380.397293132865,ret_GC_cum10
Fwd (CV),0,0.0,28.04507257172554,-7384.060119685612,ret_GC_cum10
Bwd (Cp),6,0.028489473150486444,1.3398149305187417,-7380.397293132865,ret_GC_cum10
Bwd (CV),1,0.012107631928328977,15.121152899649815,-7391.71755240211,ret_GC_cum10
Ridge,27,0.005049509505593686,48.73176436558265,-7227.458124756774,ret_GC_cum10
Lasso,0,0.0,28.04507257172554,-7384.060119685612,ret_GC_cum10
PCR,1,0.0012028356791119466,27.64008764801565,-7379.389295797197,ret_GC_cum10
PLS,2,0.039227287682302214,-14.996712064148369,-7416.955721554893,ret_GC_cum10
Fwd (Cp),7,0.03568795818191928,3.2732572344139044,-8862.743643625678,ret_JPYUSD_cum10
Fwd (CV),1,0.016498544059328046,19.460695676519663,-8876.731553848254,ret_JPYUSD_cum10
Bwd (Cp),7,0.03568795818191928,3.2732572344139044,-8862.743643625678,ret_JPYUSD_cum10
Bwd (CV),1,0.016498544059328046,19.460695676519663,-8876.731553848254,ret_JPYUSD_cum10
Ridge,27,0.02216230094391436,38.65164859662377,-8726.952805603994,ret_JPYUSD_cum10
Lasso,4,0.010597286253528182,29.22673902520387,-8851.951508776503,ret_JPYUSD_cum10
PCR,12,0.02123137316992696,24.86459099701051,-8815.961425075613,ret_JPYUSD_cum10
PLS,1,0.039065952573471785,-6.662405048384699,-8902.800135441154,ret_JPYUSD_cum10
Fwd (Cp),6,0.04580246110576003,-4.194635439833974,-6722.900437637773,ret_XLE_cum10
Fwd (CV),2,0.034120149492909646,5.339935925858526,-6733.312091491253,ret_XLE_cum10
Bwd (Cp),6,0.04580246110576003,-4.194635439833974,-6722.900437637773,ret_XLE_cum10
Bwd (CV),2,0.034120149492909646,5.339935925858526,-6733.312091491253,ret_XLE_cum10
Ridge,27,-0.02465742242163338,97.06195976492359,-6516.728793347782,ret_XLE_cum10
Lasso,0,0.0,43.062086803637385,-6706.370162568267,ret_XLE_cum10
PCR,2,0.00316540720704217,41.308947449892685,-6697.886603746563,ret_XLE_cum10
PLS,1,0.03015844590253025,8.949583881198805,-6734.736884048303,ret_XLE_cum10
Fwd (Cp),11,0.07906690186631504,7.675977638049744,-6712.733549061311,ret_XLF_cum10
Fwd (CV),0,0.0,92.58779242530568,-6686.431632872909,ret_XLF_cum10
Bwd (Cp),13,0.08132392061795468,6.976407594020657,-6703.465076654526,ret_XLF_cum10
Bwd (CV),0,0.0,92.58779242530568,-6686.431632872909,ret_XLF_cum10
Ridge,27,-0.013666032324489708,133.5696355219161,-6508.901639489973,ret_XLF_cum10
Lasso,0,0.0,92.58779242530568,-6686.431632872909,ret_XLF_cum10
PCR,6,0.018978458123984243,75.18915894555585,-6671.828187699985,ret_XLF_cum10
PLS,1,0.08800999451785096,-13.206497414854084,-6783.866987835838,ret_XLF_cum10
Fwd (Cp),9,0.059677022225296805,0.05792791923704499,-7326.025263760991,ret_XLI_cum10
Fwd (CV),0,0.0,61.54850736169169,-7311.094460879119,ret_XLI_cum10
Bwd (Cp),9,0.059677022225296805,0.05792791923704499,-7326.025263760991,ret_XLI_cum10
Bwd (CV),0,0.0,61.54850736169169,-7311.094460879119,ret_XLI_cum10
Ridge,27,-0.024657449908848772,115.54841002824196,-7121.453061533304,ret_XLI_cum10
Lasso,0,0.0,61.54850736169169,-7311.094460879119,ret_XLI_cum10
PCR,6,0.0077513440624652485,58.10739606399602,-7283.712040829914,ret_XLI_cum10
PLS,1,0.058253859931194585,-6.332075031646582,-7372.47397290781,ret_XLI_cum10
Fwd (Cp),5,0.04513842839307747,-1.5727230065688218,-7535.486477764203,ret_XLK_cum10
Fwd (CV),0,0.0,46.073230857710314,-7513.719497291825,ret_XLK_cum10
Bwd (Cp),5,0.04513842839307747,-1.5727230065688218,-7535.486477764203,ret_XLK_cum10
Bwd (CV),0,0.0,46.073230857710314,-7513.719497291825,ret_XLK_cum10
Ridge,27,-0.024657471943108966,100.07315989477365,-7324.07807379699,ret_XLK_cum10
Lasso,0,0.0,46.073230857710314,-7513.719497291825,ret_XLK_cum10
PCR,6,0.0010793552381670457,50.57924722457028,-7478.811176266562,ret_XLK_cum10
PLS,1,0.05030998551005339,-11.630047646611047,-7565.665940795073,ret_XLK_cum10
Fwd (Cp),4,0.0395829316289964,-6.707126365723752,-7931.069527586221,ret_XLV_cum10
Fwd (CV),0,0.0,35.00922165560701,-7909.798522166146,ret_XLV_cum10
Bwd (Cp),4,0.0395829316289964,-6.707126365723752,-7931.069527586221,ret_XLV_cum10
Bwd (CV),0,0.0,35.00922165560701,-7909.798522166146,ret_XLV_cum10
Ridge,27,-0.024657482881371484,89.0091637058556,-7720.157086683237,ret_XLV_cum10
Lasso,0,0.0,35.009221655607234,-7909.798522166146,ret_XLV_cum10
PCR,1,0.0003988471725158149,35.51825033362866,-7904.224095493568,ret_XLV_cum10
PLS,1,0.03345924610932294,-2.665813208004238,-7941.993828742492,ret_XLV_cum10
Fwd (Cp),4,0.04511434293992711,-0.6854411259257631,-10056.674039649743,ret_ZN_cum10
Fwd (CV),0,0.0,48.03443794518466,-10028.916548213907,ret_ZN_cum10
Bwd (Cp),6,0.047177330785218796,-1.0740774147088814,-10047.066081339484,ret_ZN_cum10
Bwd (CV),0,0.0,48.03443794518466,-10028.916548213907,ret_ZN_cum10
Ridge,27,0.016336849728381453,55.26383896226616,-9885.127383758336,ret_ZN_cum10
Lasso,3,0.03779379112758652,6.84456838782171,-10054.117222660845,ret_ZN_cum10
PCR,1,0.0025072047167720157,46.064121419058665,-10025.713253259051,ret_ZN_cum10
PLS,1,0.04033800372823404,1.8780312324572606,-10069.132690233695,ret_ZN_cum10
